Scenario,ISO,Year,Technology,wacc_projection
Below2,GBR,2025,Wind_Onshore,0.07913543147368172
Below2,GBR,2030,Wind_Onshore,0.0763867005538822
Below2,GBR,2035,Wind_Onshore,0.07541149458956044
Below2,GBR,2040,Wind_Onshore,0.07412329816594662
Below2,GBR,2045,Wind_Onshore,0.07330680387590885
Below2,GBR,2050,Wind_Onshore,0.07212054224022353
Below2,GRC,2025,Wind_Onshore,0.08916596785496572
Below2,GRC,2030,Wind_Onshore,0.09166029665524221
Below2,GRC,2035,Wind_Onshore,0.09302803298759961
Below2,GRC,2040,Wind_Onshore,0.0933127449328035
Below2,GRC,2045,Wind_Onshore,0.09383195683426505
Below2,GRC,2050,Wind_Onshore,0.0936180388754696
Below2,HKG,2025,Wind_Onshore,0.08090570355806348
Below2,HKG,2030,Wind_Onshore,0.07928575446333519
Below2,HKG,2035,Wind_Onshore,0.07940299425267079
Below2,HKG,2040,Wind_Onshore,0.07901777071790755
Below2,HKG,2045,Wind_Onshore,0.07846164158253274
Below2,HKG,2050,Wind_Onshore,0.07816348584632059
Below2,HRV,2025,Wind_Onshore,0.08343220833597106
Below2,HRV,2030,Wind_Onshore,0.08160337342753538
Below2,HRV,2035,Wind_Onshore,0.08320617465616069
Below2,HRV,2040,Wind_Onshore,0.0831390365635226
Below2,HRV,2045,Wind_Onshore,0.08388473854395555
Below2,HRV,2050,Wind_Onshore,0.0844408658357711
Below2,HUN,2025,Wind_Onshore,0.08596281440290049
Below2,HUN,2030,Wind_Onshore,0.08371357417968886
Below2,HUN,2035,Wind_Onshore,0.08046970435535639
Below2,HUN,2040,Wind_Onshore,0.08019674228618667
Below2,HUN,2045,Wind_Onshore,0.0810850343809276
Below2,HUN,2050,Wind_Onshore,0.08036347645459269
Below2,IDN,2025,Wind_Onshore,0.0841399598860428
Below2,IDN,2030,Wind_Onshore,0.08280127958137379
Below2,IDN,2035,Wind_Onshore,0.07999914998101768
Below2,IDN,2040,Wind_Onshore,0.07863526282631265
Below2,IDN,2045,Wind_Onshore,0.07812642042956523
Below2,IDN,2050,Wind_Onshore,0.0765525898837493
Below2,IND,2025,Wind_Onshore,0.10884210216231999
Below2,IND,2030,Wind_Onshore,0.09668809218090649
Below2,IND,2035,Wind_Onshore,0.09086888795595728
Below2,IND,2040,Wind_Onshore,0.08509129728131312
Below2,IND,2045,Wind_Onshore,0.07788370173838967
Below2,IND,2050,Wind_Onshore,0.0688435836254431
Below2,IRL,2025,Wind_Onshore,0.08272144815890878
Below2,IRL,2030,Wind_Onshore,0.08231733858981888
Below2,IRL,2035,Wind_Onshore,0.07988001172020442
Below2,IRL,2040,Wind_Onshore,0.07904658241627692
Below2,IRL,2045,Wind_Onshore,0.0790666637199271
Below2,IRL,2050,Wind_Onshore,0.07827126591628629
Below2,ITA,2025,Wind_Onshore,0.08286983820212003
Below2,ITA,2030,Wind_Onshore,0.08483174723644403
Below2,ITA,2035,Wind_Onshore,0.08590479704687258
Below2,ITA,2040,Wind_Onshore,0.08686064857714659
Below2,ITA,2045,Wind_Onshore,0.08782636871962723
Below2,ITA,2050,Wind_Onshore,0.0885530737875085
Below2,JPN,2025,Wind_Onshore,0.0689443032019579
Below2,JPN,2030,Wind_Onshore,0.06913339965804417
Below2,JPN,2035,Wind_Onshore,0.06994635220808293
Below2,JPN,2040,Wind_Onshore,0.07097341987151877
Below2,JPN,2045,Wind_Onshore,0.07139510129978738
Below2,JPN,2050,Wind_Onshore,0.07069763590756158
Below2,KOR,2025,Wind_Onshore,0.07598858472483085
Below2,KOR,2030,Wind_Onshore,0.07498094602271503
Below2,KOR,2035,Wind_Onshore,0.07273004764901844
Below2,KOR,2040,Wind_Onshore,0.07354037589607483
Below2,KOR,2045,Wind_Onshore,0.07488015698343
Below2,KOR,2050,Wind_Onshore,0.07534700615686878
Below2,LTU,2025,Wind_Onshore,0.084348870559193
Below2,LTU,2030,Wind_Onshore,0.08246186987969462
Below2,LTU,2035,Wind_Onshore,0.08176524175832715
Below2,LTU,2040,Wind_Onshore,0.08295117461988506
Below2,LTU,2045,Wind_Onshore,0.08393272695876892
Below2,LTU,2050,Wind_Onshore,0.08418010385433018
Below2,LVA,2025,Wind_Onshore,0.08362067011442054
Below2,LVA,2030,Wind_Onshore,0.08281210978716821
Below2,LVA,2035,Wind_Onshore,0.08308441372721309
Below2,LVA,2040,Wind_Onshore,0.0838712722630679
Below2,LVA,2045,Wind_Onshore,0.08471533815819346
Below2,LVA,2050,Wind_Onshore,0.08515553518583693
Below2,MEX,2025,Wind_Onshore,0.07868557042656048
Below2,MEX,2030,Wind_Onshore,0.07485585019759496
Below2,MEX,2035,Wind_Onshore,0.07432994525877183
Below2,MEX,2040,Wind_Onshore,0.0749272137091244
Below2,MEX,2045,Wind_Onshore,0.07553943025048976
Below2,MEX,2050,Wind_Onshore,0.0750600622019798
Below2,MYS,2025,Wind_Onshore,0.07895720598700617
Below2,MYS,2030,Wind_Onshore,0.07826573797863715
Below2,MYS,2035,Wind_Onshore,0.07835979105439392
Below2,MYS,2040,Wind_Onshore,0.07760908720738846
Below2,MYS,2045,Wind_Onshore,0.07732528813380005
Below2,MYS,2050,Wind_Onshore,0.0773142658899731
Below2,NLD,2025,Wind_Onshore,0.07845768434592866
Below2,NLD,2030,Wind_Onshore,0.08121219149468255
Below2,NLD,2035,Wind_Onshore,0.08276380074697663
Below2,NLD,2040,Wind_Onshore,0.08315316246243719
Below2,NLD,2045,Wind_Onshore,0.08335292615696122
Below2,NLD,2050,Wind_Onshore,0.08335715601761466
Below2,NOR,2025,Wind_Onshore,0.08107490897096917
Below2,NOR,2030,Wind_Onshore,0.07864649325918249
Below2,NOR,2035,Wind_Onshore,0.07692663384998173
Below2,NOR,2040,Wind_Onshore,0.07710219906406483
Below2,NOR,2045,Wind_Onshore,0.07820898233653417
Below2,NOR,2050,Wind_Onshore,0.07892955703700014
Below2,NZL,2025,Wind_Onshore,0.082406530176435
Below2,NZL,2030,Wind_Onshore,0.07693655003642816
Below2,NZL,2035,Wind_Onshore,0.07598846176979075
Below2,NZL,2040,Wind_Onshore,0.07659152637303021
Below2,NZL,2045,Wind_Onshore,0.07786227181694734
Below2,NZL,2050,Wind_Onshore,0.07809614563133882
Below2,POL,2025,Wind_Onshore,0.08182217705034119
Below2,POL,2030,Wind_Onshore,0.07771965462854466
Below2,POL,2035,Wind_Onshore,0.07329891143300868
Below2,POL,2040,Wind_Onshore,0.07325986951716783
Below2,POL,2045,Wind_Onshore,0.07513175753309628
Below2,POL,2050,Wind_Onshore,0.0765242770741651
Below2,PRT,2025,Wind_Onshore,0.08500085628754499
Below2,PRT,2030,Wind_Onshore,0.0856296692690471
Below2,PRT,2035,Wind_Onshore,0.08703431652510918
Below2,PRT,2040,Wind_Onshore,0.08762930639976138
Below2,PRT,2045,Wind_Onshore,0.08781938037788697
Below2,PRT,2050,Wind_Onshore,0.08779057171887132
Below2,ROU,2025,Wind_Onshore,0.08204381748427181
Below2,ROU,2030,Wind_Onshore,0.07832556038142
Below2,ROU,2035,Wind_Onshore,0.0781703195967272
Below2,ROU,2040,Wind_Onshore,0.07779586902233145
Below2,ROU,2045,Wind_Onshore,0.07821169596607971
Below2,ROU,2050,Wind_Onshore,0.07849651520981586
Below2,RUS,2025,Wind_Onshore,0.0831634710191573
Below2,RUS,2030,Wind_Onshore,0.07480551657186447
Below2,RUS,2035,Wind_Onshore,0.07377457551530893
Below2,RUS,2040,Wind_Onshore,0.07296443275984649
Below2,RUS,2045,Wind_Onshore,0.07310167696664305
Below2,RUS,2050,Wind_Onshore,0.0726904721204094
Below2,SGP,2025,Wind_Onshore,0.077183009763402
Below2,SGP,2030,Wind_Onshore,0.07575696817171293
Below2,SGP,2035,Wind_Onshore,0.0768263530426923
Below2,SGP,2040,Wind_Onshore,0.07717120927587635
Below2,SGP,2045,Wind_Onshore,0.07842021271892309
Below2,SGP,2050,Wind_Onshore,0.07767069298188346
Below2,SVK,2025,Wind_Onshore,0.08457859985327013
Below2,SVK,2030,Wind_Onshore,0.08306050064402529
Below2,SVK,2035,Wind_Onshore,0.08277254214968197
Below2,SVK,2040,Wind_Onshore,0.08194759239871723
Below2,SVK,2045,Wind_Onshore,0.08167608002783064
Below2,SVK,2050,Wind_Onshore,0.08148411906477876
Below2,SVN,2025,Wind_Onshore,0.0794722457193701
Below2,SVN,2030,Wind_Onshore,0.08033864159199136
Below2,SVN,2035,Wind_Onshore,0.07949584628053447
Below2,SVN,2040,Wind_Onshore,0.08005870763931046
Below2,SVN,2045,Wind_Onshore,0.08098238762760765
Below2,SVN,2050,Wind_Onshore,0.08088082800584193
Below2,SWE,2025,Wind_Onshore,0.0879668846220549
Below2,SWE,2030,Wind_Onshore,0.08518607580541661
Below2,SWE,2035,Wind_Onshore,0.08472101575488208
Below2,SWE,2040,Wind_Onshore,0.08444685718988948
Below2,SWE,2045,Wind_Onshore,0.08423181883263059
Below2,SWE,2050,Wind_Onshore,0.08403478442750713
Below2,TWN,2025,Wind_Onshore,0.0768720498875958
Below2,TWN,2030,Wind_Onshore,0.07666607245371351
Below2,TWN,2035,Wind_Onshore,0.07618390892040114
Below2,TWN,2040,Wind_Onshore,0.07645644667295141
Below2,TWN,2045,Wind_Onshore,0.07742123709991301
Below2,TWN,2050,Wind_Onshore,0.07831688469905643
Below2,USA,2025,Wind_Onshore,0.04293193547702148
Below2,USA,2030,Wind_Onshore,0.03956266861436007
Below2,USA,2035,Wind_Onshore,0.036896283383068995
Below2,USA,2040,Wind_Onshore,0.03412107423085382
Below2,USA,2045,Wind_Onshore,0.03145925974845722
Below2,USA,2050,Wind_Onshore,0.028185851430330595
Below2,VNM,2025,Wind_Onshore,0.08129410353513562
Below2,VNM,2030,Wind_Onshore,0.08117073428461702
Below2,VNM,2035,Wind_Onshore,0.07714200828668805
Below2,VNM,2040,Wind_Onshore,0.07622062644021195
Below2,VNM,2045,Wind_Onshore,0.07637055828769457
Below2,VNM,2050,Wind_Onshore,0.07571457004145765
Below2,ZAF,2025,Wind_Onshore,0.12997124610543975
Below2,ZAF,2030,Wind_Onshore,0.12470642276479195
Below2,ZAF,2035,Wind_Onshore,0.12421159834340242
Below2,ZAF,2040,Wind_Onshore,0.1239946471581519
Below2,ZAF,2045,Wind_Onshore,0.12377135526932373
Below2,ZAF,2050,Wind_Onshore,0.12306393941252486
Delayed transition,ARG,2025,Wind_Onshore,0.3572641556060519
Delayed transition,ARG,2030,Wind_Onshore,0.08002193596974738
Delayed transition,ARG,2035,Wind_Onshore,0.07505952876672703
Delayed transition,ARG,2040,Wind_Onshore,0.08080324526325483
Delayed transition,ARG,2045,Wind_Onshore,0.08256007842058312
Delayed transition,ARG,2050,Wind_Onshore,0.08315349227454312
Delayed transition,AUS,2025,Wind_Onshore,0.08048861348322885
Delayed transition,AUS,2030,Wind_Onshore,0.08010927052224145
Delayed transition,AUS,2035,Wind_Onshore,0.08014687959561884
Delayed transition,AUS,2040,Wind_Onshore,0.0801696258344688
Delayed transition,AUS,2045,Wind_Onshore,0.07967976258998209
Delayed transition,AUS,2050,Wind_Onshore,0.078939414960731
Delayed transition,AUT,2025,Wind_Onshore,0.08351515609743204
Delayed transition,AUT,2030,Wind_Onshore,0.08325401514312694
Delayed transition,AUT,2035,Wind_Onshore,0.08513131322042056
Delayed transition,AUT,2040,Wind_Onshore,0.08517300929837018
Delayed transition,AUT,2045,Wind_Onshore,0.08491296004146365
Delayed transition,AUT,2050,Wind_Onshore,0.0845928355624985
Delayed transition,BEL,2025,Wind_Onshore,0.08229593354655743
Delayed transition,BEL,2030,Wind_Onshore,0.08235650499081013
Delayed transition,BEL,2035,Wind_Onshore,0.08204344115249605
Delayed transition,BEL,2040,Wind_Onshore,0.08302318687357334
Delayed transition,BEL,2045,Wind_Onshore,0.0836259004616677
Delayed transition,BEL,2050,Wind_Onshore,0.0836699922473602
Delayed transition,BGR,2025,Wind_Onshore,0.08161837630368363
Delayed transition,BGR,2030,Wind_Onshore,0.07840843906657399
Delayed transition,BGR,2035,Wind_Onshore,0.07969387253613555
Delayed transition,BGR,2040,Wind_Onshore,0.08010516514870898
Delayed transition,BGR,2045,Wind_Onshore,0.08051643941711045
Delayed transition,BGR,2050,Wind_Onshore,0.08075263823547668
Delayed transition,BRA,2025,Wind_Onshore,0.086634129358544
Delayed transition,BRA,2030,Wind_Onshore,0.08638651105797783
Delayed transition,BRA,2035,Wind_Onshore,0.0874937982320653
Delayed transition,BRA,2040,Wind_Onshore,0.08773743376998092
Delayed transition,BRA,2045,Wind_Onshore,0.08748957213527962
Delayed transition,BRA,2050,Wind_Onshore,0.08630831321146373
Delayed transition,CAN,2025,Wind_Onshore,0.08198028359841925
Delayed transition,CAN,2030,Wind_Onshore,0.08000851794345337
Delayed transition,CAN,2035,Wind_Onshore,0.08116426561642087
Delayed transition,CAN,2040,Wind_Onshore,0.08034108946628872
Delayed transition,CAN,2045,Wind_Onshore,0.07993772485484107
Delayed transition,CAN,2050,Wind_Onshore,0.07891339090543799
Delayed transition,CHE,2025,Wind_Onshore,0.07516923320480047
Delayed transition,CHE,2030,Wind_Onshore,0.0747396295722938
Delayed transition,CHE,2035,Wind_Onshore,0.07424889118318556
Delayed transition,CHE,2040,Wind_Onshore,0.07571882529598968
Delayed transition,CHE,2045,Wind_Onshore,0.07641937771448629
Delayed transition,CHE,2050,Wind_Onshore,0.07652639472483341
Delayed transition,CHL,2025,Wind_Onshore,0.08777696092140795
Delayed transition,CHL,2030,Wind_Onshore,0.0822823333827494
Delayed transition,CHL,2035,Wind_Onshore,0.08070640842656371
Delayed transition,CHL,2040,Wind_Onshore,0.08212909186320128
Delayed transition,CHL,2045,Wind_Onshore,0.08353559585120837
Delayed transition,CHL,2050,Wind_Onshore,0.08319711051644509
Delayed transition,CHN,2025,Wind_Onshore,0.06253019644516813
Delayed transition,CHN,2030,Wind_Onshore,0.052480266110250834
Delayed transition,CHN,2035,Wind_Onshore,0.04770080010360203
Delayed transition,CHN,2040,Wind_Onshore,0.04289276223434917
Delayed transition,CHN,2045,Wind_Onshore,0.03320108902055604
Delayed transition,CHN,2050,Wind_Onshore,0.026893839574550986
Delayed transition,CZE,2025,Wind_Onshore,0.08032979574613763
Delayed transition,CZE,2030,Wind_Onshore,0.08158989542070154
Delayed transition,CZE,2035,Wind_Onshore,0.08126085742370126
Delayed transition,CZE,2040,Wind_Onshore,0.08172167758060993
Delayed transition,CZE,2045,Wind_Onshore,0.08188162198147078
Delayed transition,CZE,2050,Wind_Onshore,0.08111348864830895
Delayed transition,DEU,2025,Wind_Onshore,0.07362766651397014
Delayed transition,DEU,2030,Wind_Onshore,0.07272056367467108
Delayed transition,DEU,2035,Wind_Onshore,0.0728553144281039
Delayed transition,DEU,2040,Wind_Onshore,0.07267497256906502
Delayed transition,DEU,2045,Wind_Onshore,0.07233964056339784
Delayed transition,DEU,2050,Wind_Onshore,0.07177129270818228
Delayed transition,DNK,2025,Wind_Onshore,0.08296168192320177
Delayed transition,DNK,2030,Wind_Onshore,0.08394669860595132
Delayed transition,DNK,2035,Wind_Onshore,0.08460475716690338
Delayed transition,DNK,2040,Wind_Onshore,0.08481462704249604
Delayed transition,DNK,2045,Wind_Onshore,0.08474720094088303
Delayed transition,DNK,2050,Wind_Onshore,0.084662924366004
Delayed transition,EGY,2025,Wind_Onshore,0.13623619030673292
Delayed transition,EGY,2030,Wind_Onshore,0.08023413947725479
Delayed transition,EGY,2035,Wind_Onshore,0.07837258221466392
Delayed transition,EGY,2040,Wind_Onshore,0.08090793897243492
Delayed transition,EGY,2045,Wind_Onshore,0.08092638071321329
Delayed transition,EGY,2050,Wind_Onshore,0.08078523359408667
Delayed transition,ESP,2025,Wind_Onshore,0.09165640844680097
Delayed transition,ESP,2030,Wind_Onshore,0.09040393225893634
Delayed transition,ESP,2035,Wind_Onshore,0.09107909768852299
Delayed transition,ESP,2040,Wind_Onshore,0.09174403174346885
Delayed transition,ESP,2045,Wind_Onshore,0.09132810033755383
Delayed transition,ESP,2050,Wind_Onshore,0.09086180464573335
Delayed transition,EST,2025,Wind_Onshore,0.08467189402618369
Delayed transition,EST,2030,Wind_Onshore,0.08052851552400457
Delayed transition,EST,2035,Wind_Onshore,0.0815673286460592
Delayed transition,EST,2040,Wind_Onshore,0.08322884697546629
Delayed transition,EST,2045,Wind_Onshore,0.08314384880372952
Delayed transition,EST,2050,Wind_Onshore,0.08368971898063664
Delayed transition,FIN,2025,Wind_Onshore,0.08649334302111676
Delayed transition,FIN,2030,Wind_Onshore,0.085691700912932
Delayed transition,FIN,2035,Wind_Onshore,0.08471234202527454
Delayed transition,FIN,2040,Wind_Onshore,0.085483471314735
Delayed transition,FIN,2045,Wind_Onshore,0.08618157050150152
Delayed transition,FIN,2050,Wind_Onshore,0.08645902007421655
Delayed transition,FRA,2025,Wind_Onshore,0.08188055197395641
Delayed transition,FRA,2030,Wind_Onshore,0.08122451796298569
Delayed transition,FRA,2035,Wind_Onshore,0.08120835463152562
Delayed transition,FRA,2040,Wind_Onshore,0.08215315993792112
Delayed transition,FRA,2045,Wind_Onshore,0.08217229802161417
Delayed transition,FRA,2050,Wind_Onshore,0.082239102069452
Delayed transition,GBR,2025,Wind_Onshore,0.07835924429912322
Delayed transition,GBR,2030,Wind_Onshore,0.07637001543528231
Delayed transition,GBR,2035,Wind_Onshore,0.07450296090578616
Delayed transition,GBR,2040,Wind_Onshore,0.07605023736798952
Delayed transition,GBR,2045,Wind_Onshore,0.07336264131698086
Delayed transition,GBR,2050,Wind_Onshore,0.0724986827074117
Delayed transition,GRC,2025,Wind_Onshore,0.08870068020595678
Delayed transition,GRC,2030,Wind_Onshore,0.09161265442675885
Delayed transition,GRC,2035,Wind_Onshore,0.09278562595109291
Delayed transition,GRC,2040,Wind_Onshore,0.09464816419737934
Delayed transition,GRC,2045,Wind_Onshore,0.0950694843003642
Delayed transition,GRC,2050,Wind_Onshore,0.09378013735581588
Delayed transition,HKG,2025,Wind_Onshore,0.0797868896443192
Delayed transition,HKG,2030,Wind_Onshore,0.07828319114466309
Delayed transition,HKG,2035,Wind_Onshore,0.08006826333595193
Delayed transition,HKG,2040,Wind_Onshore,0.08034067771812298
Delayed transition,HKG,2045,Wind_Onshore,0.07924499971460565
Delayed transition,HKG,2050,Wind_Onshore,0.07920799078704492
Delayed transition,HRV,2025,Wind_Onshore,0.08306807784057824
Delayed transition,HRV,2030,Wind_Onshore,0.08138647413793469
Delayed transition,HRV,2035,Wind_Onshore,0.0833312073068155
Delayed transition,HRV,2040,Wind_Onshore,0.0839631305432841
Delayed transition,HRV,2045,Wind_Onshore,0.08402753404687058
Delayed transition,HRV,2050,Wind_Onshore,0.08477368439803566
Delayed transition,HUN,2025,Wind_Onshore,0.08601188229846811
Delayed transition,HUN,2030,Wind_Onshore,0.08383768862850922
Delayed transition,HUN,2035,Wind_Onshore,0.08149369649496883
Delayed transition,HUN,2040,Wind_Onshore,0.08110720104256568
Delayed transition,HUN,2045,Wind_Onshore,0.0812628479478705
Delayed transition,HUN,2050,Wind_Onshore,0.08005471091236972
Delayed transition,IDN,2025,Wind_Onshore,0.08425881077018016
Delayed transition,IDN,2030,Wind_Onshore,0.08214475825043926
Delayed transition,IDN,2035,Wind_Onshore,0.07974882441361782
Delayed transition,IDN,2040,Wind_Onshore,0.07966451603959479
Delayed transition,IDN,2045,Wind_Onshore,0.0790749150190299
Delayed transition,IDN,2050,Wind_Onshore,0.07752641628065339
Delayed transition,IND,2025,Wind_Onshore,0.10791878716094752
Delayed transition,IND,2030,Wind_Onshore,0.09405600698003853
Delayed transition,IND,2035,Wind_Onshore,0.09031092924957655
Delayed transition,IND,2040,Wind_Onshore,0.08850072182245254
Delayed transition,IND,2045,Wind_Onshore,0.08283980824596658
Delayed transition,IND,2050,Wind_Onshore,0.07397453877031326
Delayed transition,IRL,2025,Wind_Onshore,0.08251052010458819
Delayed transition,IRL,2030,Wind_Onshore,0.08207843634882922
Delayed transition,IRL,2035,Wind_Onshore,0.07987984930800383
Delayed transition,IRL,2040,Wind_Onshore,0.07986637576972198
Delayed transition,IRL,2045,Wind_Onshore,0.07929410162730738
Delayed transition,IRL,2050,Wind_Onshore,0.07869441875596332
Delayed transition,ITA,2025,Wind_Onshore,0.08249984982733191
Delayed transition,ITA,2030,Wind_Onshore,0.08476620862967967
Delayed transition,ITA,2035,Wind_Onshore,0.08565450871233171
Delayed transition,ITA,2040,Wind_Onshore,0.08778637998657467
Delayed transition,ITA,2045,Wind_Onshore,0.08824827297290054
Delayed transition,ITA,2050,Wind_Onshore,0.08918505808148935
Delayed transition,JPN,2025,Wind_Onshore,0.06850958142129077
Delayed transition,JPN,2030,Wind_Onshore,0.06896457176858978
Delayed transition,JPN,2035,Wind_Onshore,0.0699544587880328
Delayed transition,JPN,2040,Wind_Onshore,0.07176443713727539
Delayed transition,JPN,2045,Wind_Onshore,0.0722462048578312
Delayed transition,JPN,2050,Wind_Onshore,0.07145201963734549
Delayed transition,KOR,2025,Wind_Onshore,0.07620231900683438
Delayed transition,KOR,2030,Wind_Onshore,0.07442791894909369
Delayed transition,KOR,2035,Wind_Onshore,0.07312267560984642
Delayed transition,KOR,2040,Wind_Onshore,0.07439730342958054
Delayed transition,KOR,2045,Wind_Onshore,0.07540447583467308
Delayed transition,KOR,2050,Wind_Onshore,0.07533565888202977
Delayed transition,LTU,2025,Wind_Onshore,0.08418460667282557
Delayed transition,LTU,2030,Wind_Onshore,0.08249863724096869
