Scenario,ISO,Year,Technology,wacc_projection
Below2,HKG,2025,Wind_Onshore,0.0671552793250882
Below2,HKG,2030,Wind_Onshore,0.0655769116387455
Below2,HKG,2035,Wind_Onshore,0.0657348516370748
Below2,HKG,2040,Wind_Onshore,0.0653816410116743
Below2,HKG,2045,Wind_Onshore,0.0648414007930269
Below2,HKG,2050,Wind_Onshore,0.0645468518738839
Below2,HRV,2025,Wind_Onshore,0.0691402184138543
Below2,HRV,2030,Wind_Onshore,0.0673354010078591
Below2,HRV,2035,Wind_Onshore,0.0689585412355646
Below2,HRV,2040,Wind_Onshore,0.0689034013812332
Below2,HRV,2045,Wind_Onshore,0.0696645731189954
Below2,HRV,2050,Wind_Onshore,0.0702346949916221
Below2,HUN,2025,Wind_Onshore,0.0719706889709838
Below2,HUN,2030,Wind_Onshore,0.0698008852364318
Below2,HUN,2035,Wind_Onshore,0.0666171105762724
Below2,HUN,2040,Wind_Onshore,0.0663975875213067
Below2,HUN,2045,Wind_Onshore,0.0673409030049272
Below2,HUN,2050,Wind_Onshore,0.0666675451775182
Below2,IDN,2025,Wind_Onshore,0.0695883357701168
Below2,IDN,2030,Wind_Onshore,0.0691625914447585
Below2,IDN,2035,Wind_Onshore,0.0675026220249185
Below2,IDN,2040,Wind_Onshore,0.0678949933083066
Below2,IDN,2045,Wind_Onshore,0.0691264092969415
Below2,IDN,2050,Wind_Onshore,0.069357387166339
Below2,IND,2025,Wind_Onshore,0.0783960475096908
Below2,IND,2030,Wind_Onshore,0.0706634509599026
Below2,IND,2035,Wind_Onshore,0.069841599653146
Below2,IND,2040,Wind_Onshore,0.0709239711156869
Below2,IND,2045,Wind_Onshore,0.0723012251637303
Below2,IND,2050,Wind_Onshore,0.0727467601785091
Below2,IRL,2025,Wind_Onshore,0.0693671934869827
Below2,IRL,2030,Wind_Onshore,0.0691034490058349
Below2,IRL,2035,Wind_Onshore,0.0667855270896342
Below2,IRL,2040,Wind_Onshore,0.0660948842714202
Below2,IRL,2045,Wind_Onshore,0.0663167327145247
Below2,IRL,2050,Wind_Onshore,0.0657638713965028
Below2,ITA,2025,Wind_Onshore,0.0720126581024196
Below2,ITA,2030,Wind_Onshore,0.0740385688764051
Below2,ITA,2035,Wind_Onshore,0.0752909208157512
Below2,ITA,2040,Wind_Onshore,0.0764536671623114
Below2,ITA,2045,Wind_Onshore,0.0777107011868845
Below2,ITA,2050,Wind_Onshore,0.0787787184202525
Below2,JPN,2025,Wind_Onshore,0.0622091694378951
Below2,JPN,2030,Wind_Onshore,0.0623985229093969
Below2,JPN,2035,Wind_Onshore,0.0633213429503588
Below2,JPN,2040,Wind_Onshore,0.0645973477838073
Below2,JPN,2045,Wind_Onshore,0.0655205729515807
Below2,JPN,2050,Wind_Onshore,0.0654894164552664
Below2,KOR,2025,Wind_Onshore,0.0650041259736429
Below2,KOR,2030,Wind_Onshore,0.0641367439609828
Below2,KOR,2035,Wind_Onshore,0.0620577173057254
Below2,KOR,2040,Wind_Onshore,0.0631734688488076
Below2,KOR,2045,Wind_Onshore,0.0647162544783668
Below2,KOR,2050,Wind_Onshore,0.0653552735518984
Below2,LTU,2025,Wind_Onshore,0.070024926174814
Below2,LTU,2030,Wind_Onshore,0.0681621130824498
Below2,LTU,2035,Wind_Onshore,0.067470373305122
Below2,LTU,2040,Wind_Onshore,0.0686624112837022
Below2,LTU,2045,Wind_Onshore,0.0696508770894108
Below2,LTU,2050,Wind_Onshore,0.0699054798664326
Below2,LVA,2025,Wind_Onshore,0.0692077731744597
Below2,LVA,2030,Wind_Onshore,0.0683965052757747
Below2,LVA,2035,Wind_Onshore,0.0686797686008579
Below2,LVA,2040,Wind_Onshore,0.0694744792276582
Below2,LVA,2045,Wind_Onshore,0.0703250708024545
Below2,LVA,2050,Wind_Onshore,0.0707767106472012
Below2,MEX,2025,Wind_Onshore,0.0663058932456406
Below2,MEX,2030,Wind_Onshore,0.0628279911044989
Below2,MEX,2035,Wind_Onshore,0.0627903119560269
Below2,MEX,2040,Wind_Onshore,0.0640097160343921
Below2,MEX,2045,Wind_Onshore,0.0653733865827858
Below2,MEX,2050,Wind_Onshore,0.0658149610279877
Below2,MYS,2025,Wind_Onshore,0.0656889370674805
Below2,MYS,2030,Wind_Onshore,0.0652345316775634
Below2,MYS,2035,Wind_Onshore,0.0656140091432301
Below2,MYS,2040,Wind_Onshore,0.0652150156863774
Below2,MYS,2045,Wind_Onshore,0.0652282163341752
Below2,MYS,2050,Wind_Onshore,0.0655101320614993
Below2,NLD,2025,Wind_Onshore,0.0657022314344864
Below2,NLD,2030,Wind_Onshore,0.0685661072507317
Below2,NLD,2035,Wind_Onshore,0.0702114007144856
Below2,NLD,2040,Wind_Onshore,0.0706883686016918
Below2,NLD,2045,Wind_Onshore,0.0710062202192838
Below2,NLD,2050,Wind_Onshore,0.0711483383956741
Below2,NOR,2025,Wind_Onshore,0.0672360741908182
Below2,NOR,2030,Wind_Onshore,0.0648440523473907
Below2,NOR,2035,Wind_Onshore,0.0631769155177133
Below2,NOR,2040,Wind_Onshore,0.0634099590688695
Below2,NOR,2045,Wind_Onshore,0.064582890047701
Below2,NOR,2050,Wind_Onshore,0.0653795514300033
Below2,NZL,2025,Wind_Onshore,0.0682845831807565
Below2,NZL,2030,Wind_Onshore,0.0628425832243146
Below2,NZL,2035,Wind_Onshore,0.0619416029958066
Below2,NZL,2040,Wind_Onshore,0.0625970635586878
Below2,NZL,2045,Wind_Onshore,0.0639333866650628
Below2,NZL,2050,Wind_Onshore,0.064234289794464
Below2,POL,2025,Wind_Onshore,0.0693690896170399
Below2,POL,2030,Wind_Onshore,0.0657122818827853
Below2,POL,2035,Wind_Onshore,0.0616210972462165
Below2,POL,2040,Wind_Onshore,0.0618461730038971
Below2,POL,2045,Wind_Onshore,0.0639280875847723
Below2,POL,2050,Wind_Onshore,0.06552329536168
Below2,PRT,2025,Wind_Onshore,0.0710325641202729
Below2,PRT,2030,Wind_Onshore,0.0717030836117756
Below2,PRT,2035,Wind_Onshore,0.0731623014938353
Below2,PRT,2040,Wind_Onshore,0.073815514817844
Below2,PRT,2045,Wind_Onshore,0.0740749913515043
Below2,PRT,2050,Wind_Onshore,0.0741223584559154
Below2,ROU,2025,Wind_Onshore,0.0683863394324461
Below2,ROU,2030,Wind_Onshore,0.0647993985827991
Below2,ROU,2035,Wind_Onshore,0.0647617927710309
Below2,ROU,2040,Wind_Onshore,0.064471543206979
Below2,ROU,2045,Wind_Onshore,0.0649655231946187
Below2,ROU,2050,Wind_Onshore,0.0653256324635026
Below2,RUS,2025,Wind_Onshore,0.0733817205715161
Below2,RUS,2030,Wind_Onshore,0.0648070746302882
Below2,RUS,2035,Wind_Onshore,0.0641523082929151
Below2,RUS,2040,Wind_Onshore,0.0642023208884707
Below2,RUS,2045,Wind_Onshore,0.0653159619529479
Below2,RUS,2050,Wind_Onshore,0.065952751817888
Below2,SGP,2025,Wind_Onshore,0.0638684301843781
Below2,SGP,2030,Wind_Onshore,0.0624964460493154
Below2,SGP,2035,Wind_Onshore,0.0636436957005816
Below2,SGP,2040,Wind_Onshore,0.0640829327479334
Below2,SGP,2045,Wind_Onshore,0.0653745791457651
Below2,SGP,2050,Wind_Onshore,0.064636922690359
Below2,SVK,2025,Wind_Onshore,0.070381583077409
Below2,SVK,2030,Wind_Onshore,0.0688852430811569
Below2,SVK,2035,Wind_Onshore,0.0686291183063636
Below2,SVK,2040,Wind_Onshore,0.0678405734521627
Below2,SVK,2045,Wind_Onshore,0.0676048323410567
Below2,SVK,2050,Wind_Onshore,0.0674514026537322
Below2,SVN,2025,Wind_Onshore,0.0651361846341273
Below2,SVN,2030,Wind_Onshore,0.0660199359599445
Below2,SVN,2035,Wind_Onshore,0.0651821489699284
Below2,SVN,2040,Wind_Onshore,0.0657580268288333
Below2,SVN,2045,Wind_Onshore,0.0666953790117188
Below2,SVN,2050,Wind_Onshore,0.0666012045699383
Below2,SWE,2025,Wind_Onshore,0.0744168246332506
Below2,SWE,2030,Wind_Onshore,0.0717782178856625
Below2,SWE,2035,Wind_Onshore,0.0714243708233675
Below2,SWE,2040,Wind_Onshore,0.0712325396260019
Below2,SWE,2045,Wind_Onshore,0.0711091676753663
Below2,SWE,2050,Wind_Onshore,0.0710206908721616
Below2,TWN,2025,Wind_Onshore,0.064574063029489
Below2,TWN,2030,Wind_Onshore,0.0645217505073551
Below2,TWN,2035,Wind_Onshore,0.0641729827431589
Below2,TWN,2040,Wind_Onshore,0.064494015967545
Below2,TWN,2045,Wind_Onshore,0.0654452745941545
Below2,TWN,2050,Wind_Onshore,0.066265916703896
Below2,USA,2025,Wind_Onshore,0.0667890562695027
Below2,USA,2030,Wind_Onshore,0.0667572602725623
Below2,USA,2035,Wind_Onshore,0.0667705357568633
Below2,USA,2040,Wind_Onshore,0.066931298855903
Below2,USA,2045,Wind_Onshore,0.0674287592694991
Below2,USA,2050,Wind_Onshore,0.0671910809778496
Below2,VNM,2025,Wind_Onshore,0.0666183903097939
Below2,VNM,2030,Wind_Onshore,0.0671670304909519
Below2,VNM,2035,Wind_Onshore,0.0639414458407216
Below2,VNM,2040,Wind_Onshore,0.0639735971961764
Below2,VNM,2045,Wind_Onshore,0.065001034664089
Below2,VNM,2050,Wind_Onshore,0.0652003203528953
Below2,ZAF,2025,Wind_Onshore,0.1151489090284317
Below2,ZAF,2030,Wind_Onshore,0.1098224606285241
Below2,ZAF,2035,Wind_Onshore,0.1094228287708477
Below2,ZAF,2040,Wind_Onshore,0.1094746742982482
Below2,ZAF,2045,Wind_Onshore,0.1096153729063576
Below2,ZAF,2050,Wind_Onshore,0.1092969664863272
Below2,ARG,2025,Solar_PV,0.3642199799406191
Below2,ARG,2030,Solar_PV,0.0863152268086829
Below2,ARG,2035,Solar_PV,0.0814954406557545
Below2,ARG,2040,Solar_PV,0.0867131193948109
Below2,ARG,2045,Solar_PV,0.0889311428639059
Below2,ARG,2050,Solar_PV,0.0898544430913352
Below2,AUS,2025,Solar_PV,0.0887578609674093
Below2,AUS,2030,Solar_PV,0.0885719591054125
Below2,AUS,2035,Solar_PV,0.0882877226335194
Below2,AUS,2040,Solar_PV,0.0879986601207781
Below2,AUS,2045,Solar_PV,0.088099074335896
Below2,AUS,2050,Solar_PV,0.0882254980931347
Below2,AUT,2025,Solar_PV,0.0900705817985429
Below2,AUT,2030,Solar_PV,0.0900791048230007
Below2,AUT,2035,Solar_PV,0.0909964143473585
Below2,AUT,2040,Solar_PV,0.0906471014508033
Below2,AUT,2045,Solar_PV,0.0909772731085792
Below2,AUT,2050,Solar_PV,0.0909930035450228
Below2,BEL,2025,Solar_PV,0.0888599869437299
Below2,BEL,2030,Solar_PV,0.0886985698166059
Below2,BEL,2035,Solar_PV,0.0891617888223255
Below2,BEL,2040,Solar_PV,0.0895748313341558
Below2,BEL,2045,Solar_PV,0.0899343006188353
Below2,BEL,2050,Solar_PV,0.0899349019671403
Below2,BGR,2025,Solar_PV,0.0875905015218468
Below2,BGR,2030,Solar_PV,0.0842843090956175
Below2,BGR,2035,Solar_PV,0.0848497419661396
Below2,BGR,2040,Solar_PV,0.085294923384539
Below2,BGR,2045,Solar_PV,0.0864134247438149
Below2,BGR,2050,Solar_PV,0.086458972172093
Below2,BRA,2025,Solar_PV,0.0935073241714095
Below2,BRA,2030,Solar_PV,0.0937581382238769
Below2,BRA,2035,Solar_PV,0.0942556484059105
Below2,BRA,2040,Solar_PV,0.0949279727709963
Below2,BRA,2045,Solar_PV,0.0963795366280937
Below2,BRA,2050,Solar_PV,0.0967616239189442
Below2,CAN,2025,Solar_PV,0.0914245937333351
Below2,CAN,2030,Solar_PV,0.0899330007677993
Below2,CAN,2035,Solar_PV,0.088685708053494
Below2,CAN,2040,Solar_PV,0.0886425059593518
Below2,CAN,2045,Solar_PV,0.0893164506069614
Below2,CAN,2050,Solar_PV,0.0893948714206426
Below2,CHE,2025,Solar_PV,0.0818328010979393
Below2,CHE,2030,Solar_PV,0.0811085065750379
Below2,CHE,2035,Solar_PV,0.0811835504226332
Below2,CHE,2040,Solar_PV,0.0819177848981053
Below2,CHE,2045,Solar_PV,0.082841688417061
Below2,CHE,2050,Solar_PV,0.0830821539551187
Below2,CHL,2025,Solar_PV,0.0936249339369308
Below2,CHL,2030,Solar_PV,0.0882034981813924
Below2,CHL,2035,Solar_PV,0.0868189578800007
Below2,CHL,2040,Solar_PV,0.088038721449957
Below2,CHL,2045,Solar_PV,0.0897707496693754
Below2,CHL,2050,Solar_PV,0.0896454786905285
Below2,CHN,2025,Solar_PV,0.0898592943791748
Below2,CHN,2030,Solar_PV,0.0887192319672044
Below2,CHN,2035,Solar_PV,0.0881602743116985
Below2,CHN,2040,Solar_PV,0.0881827187251508
Below2,CHN,2045,Solar_PV,0.0881324050703261
Below2,CHN,2050,Solar_PV,0.0884697254380303
Below2,CZE,2025,Solar_PV,0.0866306247262857
Below2,CZE,2030,Solar_PV,0.0879991971297568
Below2,CZE,2035,Solar_PV,0.0867746983248041
Below2,CZE,2040,Solar_PV,0.0870571808201146
Below2,CZE,2045,Solar_PV,0.087896880911757
Below2,CZE,2050,Solar_PV,0.087483563344822
Below2,DEU,2025,Solar_PV,0.0862160860812661
Below2,DEU,2030,Solar_PV,0.0856530334449647
Below2,DEU,2035,Solar_PV,0.0854918907940997
Below2,DEU,2040,Solar_PV,0.085233282009026
Below2,DEU,2045,Solar_PV,0.0853740962162121
Below2,DEU,2050,Solar_PV,0.0856761853801511
Below2,DNK,2025,Solar_PV,0.0891267576914588
Below2,DNK,2030,Solar_PV,0.0901535916477388
Below2,DNK,2035,Solar_PV,0.0904211881686201
Below2,DNK,2040,Solar_PV,0.0904876081045876
Below2,DNK,2045,Solar_PV,0.0906915536854331
Below2,DNK,2050,Solar_PV,0.0905849359868578
Below2,EGY,2025,Solar_PV,0.1442699429535662
Below2,EGY,2030,Solar_PV,0.0865392603681209
Below2,EGY,2035,Solar_PV,0.0844370133025673
Below2,EGY,2040,Solar_PV,0.0866151373190297
Below2,EGY,2045,Solar_PV,0.0884303128999186
Below2,EGY,2050,Solar_PV,0.0894294834857402
Below2,ESP,2025,Solar_PV,0.1000125570827895
Below2,ESP,2030,Solar_PV,0.0988366391648732
Below2,ESP,2035,Solar_PV,0.0994964897007349
Below2,ESP,2040,Solar_PV,0.0998774221706364
Below2,ESP,2045,Solar_PV,0.1002168727842047
Below2,ESP,2050,Solar_PV,0.0999993261528772
Below2,EST,2025,Solar_PV,0.0904911414247818
Below2,EST,2030,Solar_PV,0.0861266311759574
Below2,EST,2035,Solar_PV,0.086867928549026
Below2,EST,2040,Solar_PV,0.0882727187387484
Below2,EST,2045,Solar_PV,0.0888430357732794
Below2,EST,2050,Solar_PV,0.0890162124963323
Below2,FIN,2025,Solar_PV,0.0925653945625799
Below2,FIN,2030,Solar_PV,0.0916669840282882
Below2,FIN,2035,Solar_PV,0.0912650350391674
Below2,FIN,2040,Solar_PV,0.0913374556929943
Below2,FIN,2045,Solar_PV,0.0919970088811102
Below2,FIN,2050,Solar_PV,0.0921818895528012
Below2,FRA,2025,Solar_PV,0.0922308953166322
Below2,FRA,2030,Solar_PV,0.0917158147756343
Below2,FRA,2035,Solar_PV,0.0921426044730503
Below2,FRA,2040,Solar_PV,0.0925293472738096
Below2,FRA,2045,Solar_PV,0.0927452315472537
Below2,FRA,2050,Solar_PV,0.0928921540277256
Below2,GBR,2025,Solar_PV,0.0895507902466867
Below2,GBR,2030,Solar_PV,0.0871647157908281
Below2,GBR,2035,Solar_PV,0.0866592218186233
Below2,GBR,2040,Solar_PV,0.0859301348435139
Below2,GBR,2045,Solar_PV,0.0858621731858985
Below2,GBR,2050,Solar_PV,0.0855733041279072
Below2,GRC,2025,Solar_PV,0.0950849517315209
Below2,GRC,2030,Solar_PV,0.0976023923791415
Below2,GRC,2035,Solar_PV,0.098999704325255
Below2,GRC,2040,Solar_PV,0.0993297434862074
Below2,GRC,2045,Solar_PV,0.0999089968126309
Below2,GRC,2050,Solar_PV,0.0997604812714289
Below2,HKG,2025,Solar_PV,0.0871552793250882
Below2,HKG,2030,Solar_PV,0.0855769116387455
Below2,HKG,2035,Solar_PV,0.0857348516370748
Below2,HKG,2040,Solar_PV,0.0853816410116743
Below2,HKG,2045,Solar_PV,0.0848414007930269
Below2,HKG,2050,Solar_PV,0.0845468518738839
Below2,HRV,2025,Solar_PV,0.0891402184138543
Below2,HRV,2030,Solar_PV,0.0873354010078591
Below2,HRV,2035,Solar_PV,0.0889585412355646
Below2,HRV,2040,Solar_PV,0.0889034013812332
Below2,HRV,2045,Solar_PV,0.0896645731189954
Below2,HRV,2050,Solar_PV,0.0902346949916221
Below2,HUN,2025,Solar_PV,0.0919706889709838
Below2,HUN,2030,Solar_PV,0.0898008852364318
Below2,HUN,2035,Solar_PV,0.0866171105762724
Below2,HUN,2040,Solar_PV,0.0863975875213067
Below2,HUN,2045,Solar_PV,0.0873409030049272
Below2,HUN,2050,Solar_PV,0.0866675451775182
Below2,IDN,2025,Solar_PV,0.0895883357701168
Below2,IDN,2030,Solar_PV,0.0891625914447585
Below2,IDN,2035,Solar_PV,0.0875026220249185
Below2,IDN,2040,Solar_PV,0.0878949933083066
Below2,IDN,2045,Solar_PV,0.0891264092969415
Below2,IDN,2050,Solar_PV,0.089357387166339
Below2,IND,2025,Solar_PV,0.0983960475096908
Below2,IND,2030,Solar_PV,0.0906634509599026
Below2,IND,2035,Solar_PV,0.089841599653146
Below2,IND,2040,Solar_PV,0.0909239711156869
Below2,IND,2045,Solar_PV,0.0923012251637303
Below2,IND,2050,Solar_PV,0.0927467601785091
Below2,IRL,2025,Solar_PV,0.0893671934869827
Below2,IRL,2030,Solar_PV,0.0891034490058349
Below2,IRL,2035,Solar_PV,0.0867855270896342
Below2,IRL,2040,Solar_PV,0.0860948842714202
Below2,IRL,2045,Solar_PV,0.0863167327145247
Below2,IRL,2050,Solar_PV,0.0857638713965028
Below2,ITA,2025,Solar_PV,0.0920126581024196
Below2,ITA,2030,Solar_PV,0.0940385688764051
Below2,ITA,2035,Solar_PV,0.0952909208157512
Below2,ITA,2040,Solar_PV,0.0964536671623114
Below2,ITA,2045,Solar_PV,0.0977107011868845
Below2,ITA,2050,Solar_PV,0.0987787184202525
Below2,JPN,2025,Solar_PV,0.0822091694378951
Below2,JPN,2030,Solar_PV,0.0823985229093969
Below2,JPN,2035,Solar_PV,0.0833213429503588
Below2,JPN,2040,Solar_PV,0.0845973477838073
Below2,JPN,2045,Solar_PV,0.0855205729515807
Below2,JPN,2050,Solar_PV,0.0854894164552664
Below2,KOR,2025,Solar_PV,0.0850041259736429
Below2,KOR,2030,Solar_PV,0.0841367439609828
Below2,KOR,2035,Solar_PV,0.0820577173057254
Below2,KOR,2040,Solar_PV,0.0831734688488076
Below2,KOR,2045,Solar_PV,0.0847162544783668
Below2,KOR,2050,Solar_PV,0.0853552735518984
Below2,LTU,2025,Solar_PV,0.090024926174814
Below2,LTU,2030,Solar_PV,0.0881621130824498
Below2,LTU,2035,Solar_PV,0.087470373305122
Below2,LTU,2040,Solar_PV,0.0886624112837022
Below2,LTU,2045,Solar_PV,0.0896508770894108
Below2,LTU,2050,Solar_PV,0.0899054798664326
Below2,LVA,2025,Solar_PV,0.0892077731744597
Below2,LVA,2030,Solar_PV,0.0883965052757747
Below2,LVA,2035,Solar_PV,0.0886797686008579
Below2,LVA,2040,Solar_PV,0.0894744792276582
Below2,LVA,2045,Solar_PV,0.0903250708024545
Below2,LVA,2050,Solar_PV,0.0907767106472012
Below2,MEX,2025,Solar_PV,0.0863058932456406
Below2,MEX,2030,Solar_PV,0.0828279911044989
Below2,MEX,2035,Solar_PV,0.0827903119560269
Below2,MEX,2040,Solar_PV,0.0840097160343921
Below2,MEX,2045,Solar_PV,0.0853733865827858
Below2,MEX,2050,Solar_PV,0.0858149610279877
Below2,MYS,2025,Solar_PV,0.0856889370674805
Below2,MYS,2030,Solar_PV,0.0852345316775634
Below2,MYS,2035,Solar_PV,0.0856140091432301
Below2,MYS,2040,Solar_PV,0.0852150156863774
Below2,MYS,2045,Solar_PV,0.0852282163341752
Below2,MYS,2050,Solar_PV,0.0855101320614993
Below2,NLD,2025,Solar_PV,0.0857022314344864
Below2,NLD,2030,Solar_PV,0.0885661072507317
Below2,NLD,2035,Solar_PV,0.0902114007144856
Below2,NLD,2040,Solar_PV,0.0906883686016918
Below2,NLD,2045,Solar_PV,0.0910062202192838
Below2,NLD,2050,Solar_PV,0.0911483383956741
Below2,NOR,2025,Solar_PV,0.0872360741908182
Below2,NOR,2030,Solar_PV,0.0848440523473907
Below2,NOR,2035,Solar_PV,0.0831769155177133
Below2,NOR,2040,Solar_PV,0.0834099590688695
Below2,NOR,2045,Solar_PV,0.084582890047701
