Scenario,ISO,Year,Technology,wacc_projection
Below2,SGP,2030,Wind_Onshore,0.010920385322083554
Below2,SGP,2035,Wind_Onshore,0.012398003766223329
Below2,SGP,2040,Wind_Onshore,0.012630366245423325
Below2,SGP,2045,Wind_Onshore,0.014181786731084754
Below2,SGP,2050,Wind_Onshore,0.013551203170171616
Below2,SVK,2025,Wind_Onshore,0.02773620208752993
Below2,SVK,2030,Wind_Onshore,0.027036251193565067
Below2,SVK,2035,Wind_Onshore,0.02701826269601986
Below2,SVK,2040,Wind_Onshore,0.025486922047530922
Below2,SVK,2045,Wind_Onshore,0.024944389024330178
Below2,SVK,2050,Wind_Onshore,0.024662400772078492
Below2,SVN,2025,Wind_Onshore,0.019329503618305953
Below2,SVN,2030,Wind_Onshore,0.020400333477697492
Below2,SVN,2035,Wind_Onshore,0.02020061548948307
Below2,SVN,2040,Wind_Onshore,0.020395500441690258
Below2,SVN,2045,Wind_Onshore,0.020962524030821803
Below2,SVN,2050,Wind_Onshore,0.02126412645100629
Below2,SWE,2025,Wind_Onshore,0.038434127632640785
Below2,SWE,2030,Wind_Onshore,0.03299880358300416
Below2,SWE,2035,Wind_Onshore,0.03134139919904708
Below2,SWE,2040,Wind_Onshore,0.03064552569961971
Below2,SWE,2045,Wind_Onshore,0.030271767486831087
Below2,SWE,2050,Wind_Onshore,0.029995907219300608
Below2,TWN,2025,Wind_Onshore,0.017038011897224557
Below2,TWN,2030,Wind_Onshore,0.015293488458233657
Below2,TWN,2035,Wind_Onshore,0.015213418915632828
Below2,TWN,2040,Wind_Onshore,0.01586673300358267
Below2,TWN,2045,Wind_Onshore,0.016463376619477346
Below2,TWN,2050,Wind_Onshore,0.01766436070149718
Below2,USA,2025,Wind_Onshore,-0.039535188921585765
Below2,USA,2030,Wind_Onshore,-0.043008902261647414
Below2,USA,2035,Wind_Onshore,-0.046523269114975105
Below2,USA,2040,Wind_Onshore,-0.050411946522807755
Below2,USA,2045,Wind_Onshore,-0.05426925936726086
Below2,USA,2050,Wind_Onshore,-0.05863774999717082
Below2,VNM,2025,Wind_Onshore,0.015872569620093844
Below2,VNM,2030,Wind_Onshore,0.014764458408043035
Below2,VNM,2035,Wind_Onshore,0.01153723628252189
Below2,VNM,2040,Wind_Onshore,0.010399327118913164
Below2,VNM,2045,Wind_Onshore,0.010367149526363566
Below2,VNM,2050,Wind_Onshore,0.009397281719217498
Below2,ZAF,2025,Wind_Onshore,0.12411686607713095
Below2,ZAF,2030,Wind_Onshore,0.11474538534947994
Below2,ZAF,2035,Wind_Onshore,0.11468223764251782
Below2,ZAF,2040,Wind_Onshore,0.11536503696563497
Below2,ZAF,2045,Wind_Onshore,0.11521365064940901
Below2,ZAF,2050,Wind_Onshore,0.11419476904999364
Delayed transition,ARG,2025,Wind_Onshore,0.2816447252490111
Delayed transition,ARG,2030,Wind_Onshore,0.03233231027602817
Delayed transition,ARG,2035,Wind_Onshore,0.02479683174227762
Delayed transition,ARG,2040,Wind_Onshore,0.02820322604204758
Delayed transition,ARG,2045,Wind_Onshore,0.028974512611115624
Delayed transition,ARG,2050,Wind_Onshore,0.02902865959049594
Delayed transition,AUS,2025,Wind_Onshore,0.020040316815737168
Delayed transition,AUS,2030,Wind_Onshore,0.020296422627804383
Delayed transition,AUS,2035,Wind_Onshore,0.01982788902649867
Delayed transition,AUS,2040,Wind_Onshore,0.02002752843436629
Delayed transition,AUS,2045,Wind_Onshore,0.01945192280499924
Delayed transition,AUS,2050,Wind_Onshore,0.018501791129354322
Delayed transition,AUT,2025,Wind_Onshore,0.026499743124124776
Delayed transition,AUT,2030,Wind_Onshore,0.02800477497125057
Delayed transition,AUT,2035,Wind_Onshore,0.029830740583060573
Delayed transition,AUT,2040,Wind_Onshore,0.030680419732250688
