Country,ISO,Year,Technology,WACC,Scenario
Argentina,ARG,2022,Solar PV,0.25442498649028117,Delayed transition
Argentina,ARG,2023,Solar PV,0.39485334339208267,Delayed transition
Argentina,ARG,2024,Solar PV,0.533556910404898,Delayed transition
Argentina,ARG,2025,Solar PV,0.3321813656783235,Delayed transition
Argentina,ARG,2026,Solar PV,0.1835072880977795,Delayed transition
Argentina,ARG,2027,Solar PV,0.13170551989957896,Delayed transition
Argentina,ARG,2028,Solar PV,0.10615225429364551,Delayed transition
Argentina,ARG,2029,Solar PV,0.08933135556310239,Delayed transition
Argentina,ARG,2030,Solar PV,0.07852205093870311,Delayed transition
Argentina,ARG,2031,Solar PV,0.07306833569588318,Delayed transition
Argentina,ARG,2032,Solar PV,0.07120411806501349,Delayed transition
Argentina,ARG,2033,Solar PV,0.07102997111550276,Delayed transition
Argentina,ARG,2034,Solar PV,0.0720927853080497,Delayed transition
Argentina,ARG,2035,Solar PV,0.07388803003268501,Delayed transition
Argentina,ARG,2036,Solar PV,0.0755790445964537,Delayed transition
Argentina,ARG,2037,Solar PV,0.07686500853407001,Delayed transition
Argentina,ARG,2038,Solar PV,0.07782225344871982,Delayed transition
Argentina,ARG,2039,Solar PV,0.07853638445885874,Delayed transition
Argentina,ARG,2040,Solar PV,0.07909285139397568,Delayed transition
Argentina,ARG,2041,Solar PV,0.07953227013662495,Delayed transition
Argentina,ARG,2042,Solar PV,0.0798785090535545,Delayed transition
Argentina,ARG,2043,Solar PV,0.08020266415564836,Delayed transition
Argentina,ARG,2044,Solar PV,0.0804940983621921,Delayed transition
Argentina,ARG,2045,Solar PV,0.0807401601764074,Delayed transition
Argentina,ARG,2046,Solar PV,0.08091158975618352,Delayed transition
Argentina,ARG,2047,Solar PV,0.08106487507986447,Delayed transition
Argentina,ARG,2048,Solar PV,0.08119966828553829,Delayed transition
Argentina,ARG,2049,Solar PV,0.08129438007994247,Delayed transition
Argentina,ARG,2050,Solar PV,0.08137229573910625,Delayed transition
Australia,AUS,2022,Solar PV,0.0855008887986126,Delayed transition
Australia,AUS,2023,Solar PV,0.0860444700884472,Delayed transition
Australia,AUS,2024,Solar PV,0.081858177323146,Delayed transition
Australia,AUS,2025,Solar PV,0.07969762845965471,Delayed transition
Australia,AUS,2026,Solar PV,0.0792296996199223,Delayed transition
Australia,AUS,2027,Solar PV,0.07922832615966859,Delayed transition
Australia,AUS,2028,Solar PV,0.07927234467364065,Delayed transition
Australia,AUS,2029,Solar PV,0.07940595645126826,Delayed transition
Australia,AUS,2030,Solar PV,0.07946741170965066,Delayed transition
Australia,AUS,2031,Solar PV,0.07994183405792778,Delayed transition
Australia,AUS,2032,Solar PV,0.08022447948680396,Delayed transition
Australia,AUS,2033,Solar PV,0.07982195024600401,Delayed transition
Australia,AUS,2034,Solar PV,0.07941702378929551,Delayed transition
Australia,AUS,2035,Solar PV,0.07961178797469724,Delayed transition
Australia,AUS,2036,Solar PV,0.0799963632095402,Delayed transition
Australia,AUS,2037,Solar PV,0.080107933173087,Delayed transition
Australia,AUS,2038,Solar PV,0.07998504222866815,Delayed transition
Australia,AUS,2039,Solar PV,0.07985254947609294,Delayed transition
Australia,AUS,2040,Solar PV,0.07980263463754081,Delayed transition
Australia,AUS,2041,Solar PV,0.07973859445877557,Delayed transition
Australia,AUS,2042,Solar PV,0.07967387001844223,Delayed transition
Australia,AUS,2043,Solar PV,0.07963701365728479,Delayed transition
Australia,AUS,2044,Solar PV,0.07960910290822198,Delayed transition
Australia,AUS,2045,Solar PV,0.0795893677520066,Delayed transition
Australia,AUS,2046,Solar PV,0.07935103722952702,Delayed transition
Australia,AUS,2047,Solar PV,0.07914886200250185,Delayed transition
Australia,AUS,2048,Solar PV,0.07911989926683183,Delayed transition
Australia,AUS,2049,Solar PV,0.07914268445508064,Delayed transition
Australia,AUS,2050,Solar PV,0.07916165297563457,Delayed transition
Austria,AUT,2022,Solar PV,0.0923231851644538,Delayed transition
Austria,AUT,2023,Solar PV,0.0940385490929859,Delayed transition
Austria,AUT,2024,Solar PV,0.08392040145115039,Delayed transition
Austria,AUT,2025,Solar PV,0.08184155081884116,Delayed transition
Austria,AUT,2026,Solar PV,0.0822602009254712,Delayed transition
Austria,AUT,2027,Solar PV,0.08161266406042908,Delayed transition
Austria,AUT,2028,Solar PV,0.081180718700342,Delayed transition
Austria,AUT,2029,Solar PV,0.08112671458516749,Delayed transition
Austria,AUT,2030,Solar PV,0.0817046355012929,Delayed transition
Austria,AUT,2031,Solar PV,0.08218541754507905,Delayed transition
Austria,AUT,2032,Solar PV,0.08220257101889886,Delayed transition
Austria,AUT,2033,Solar PV,0.08111737126002497,Delayed transition
Austria,AUT,2034,Solar PV,0.08160180601355206,Delayed transition
Austria,AUT,2035,Solar PV,0.08343284121487822,Delayed transition
Austria,AUT,2036,Solar PV,0.08414789047143033,Delayed transition
Austria,AUT,2037,Solar PV,0.08387603056492933,Delayed transition
Austria,AUT,2038,Solar PV,0.08359799227291262,Delayed transition
Austria,AUT,2039,Solar PV,0.08351356075212561,Delayed transition
Austria,AUT,2040,Solar PV,0.08348633278800943,Delayed transition
Austria,AUT,2041,Solar PV,0.08340382821117633,Delayed transition
Austria,AUT,2042,Solar PV,0.0833172734417999,Delayed transition
Austria,AUT,2043,Solar PV,0.08328917772736726,Delayed transition
Austria,AUT,2044,Solar PV,0.0832779523598599,Delayed transition
Austria,AUT,2045,Solar PV,0.0832777346827381,Delayed transition
Austria,AUT,2046,Solar PV,0.08314138505165843,Delayed transition
Austria,AUT,2047,Solar PV,0.08302214911127148,Delayed transition
Austria,AUT,2048,Solar PV,0.082970620270611,Delayed transition
Austria,AUT,2049,Solar PV,0.082960800150004,Delayed transition
Austria,AUT,2050,Solar PV,0.08300978680000556,Delayed transition
Belgium,BEL,2022,Solar PV,0.09951406591227929,Delayed transition
Belgium,BEL,2023,Solar PV,0.08965501186803551,Delayed transition
Belgium,BEL,2024,Solar PV,0.08120334126476965,Delayed transition
Belgium,BEL,2025,Solar PV,0.0808466255332496,Delayed transition
Belgium,BEL,2026,Solar PV,0.08178960822539941,Delayed transition
Belgium,BEL,2027,Solar PV,0.08153477310900444,Delayed transition
Belgium,BEL,2028,Solar PV,0.08100975495060964,Delayed transition
Belgium,BEL,2029,Solar PV,0.08094299947225958,Delayed transition
Belgium,BEL,2030,Solar PV,0.08096425387382233,Delayed transition
Belgium,BEL,2031,Solar PV,0.08102101176207556,Delayed transition
Belgium,BEL,2032,Solar PV,0.08167387454855088,Delayed transition
Belgium,BEL,2033,Solar PV,0.08095351345289452,Delayed transition
Belgium,BEL,2034,Solar PV,0.08026922890936637,Delayed transition
Belgium,BEL,2035,Solar PV,0.0806558144249983,Delayed transition
Belgium,BEL,2036,Solar PV,0.0811041204199697,Delayed transition
Belgium,BEL,2037,Solar PV,0.08131858195993652,Delayed transition
Belgium,BEL,2038,Solar PV,0.08140482472599969,Delayed transition
Belgium,BEL,2039,Solar PV,0.08146460480898501,Delayed transition
Belgium,BEL,2040,Solar PV,0.08154012458414668,Delayed transition
Belgium,BEL,2041,Solar PV,0.08159986060732638,Delayed transition
Belgium,BEL,2042,Solar PV,0.08168936938496421,Delayed transition
Belgium,BEL,2043,Solar PV,0.08183587487234573,Delayed transition
Belgium,BEL,2044,Solar PV,0.08198920784468423,Delayed transition
Belgium,BEL,2045,Solar PV,0.0821237806087666,Delayed transition
Belgium,BEL,2046,Solar PV,0.08207922991812217,Delayed transition
Belgium,BEL,2047,Solar PV,0.082068067050941,Delayed transition
Belgium,BEL,2048,Solar PV,0.08213481963374172,Delayed transition
Belgium,BEL,2049,Solar PV,0.08219156766093424,Delayed transition
Belgium,BEL,2050,Solar PV,0.08221548492822758,Delayed transition
Brazil,BRA,2022,Solar PV,0.10286745487927694,Delayed transition
Brazil,BRA,2023,Solar PV,0.08997813037565379,Delayed transition
Brazil,BRA,2024,Solar PV,0.08470509468357534,Delayed transition
Brazil,BRA,2025,Solar PV,0.08355540355011312,Delayed transition
Brazil,BRA,2026,Solar PV,0.08520173460473834,Delayed transition
Brazil,BRA,2027,Solar PV,0.08561842557384552,Delayed transition
Brazil,BRA,2028,Solar PV,0.08487106720877499,Delayed transition
Brazil,BRA,2029,Solar PV,0.0839457115568044,Delayed transition
Brazil,BRA,2030,Solar PV,0.08335264286589864,Delayed transition
Brazil,BRA,2031,Solar PV,0.08292313519125624,Delayed transition
Brazil,BRA,2032,Solar PV,0.08289517165857332,Delayed transition
Brazil,BRA,2033,Solar PV,0.08332673868732042,Delayed transition
Brazil,BRA,2034,Solar PV,0.08412765056699205,Delayed transition
Brazil,BRA,2035,Solar PV,0.08441193620698274,Delayed transition
Brazil,BRA,2036,Solar PV,0.08433876959920435,Delayed transition
Brazil,BRA,2037,Solar PV,0.08422687747864505,Delayed transition
Brazil,BRA,2038,Solar PV,0.08438193857149506,Delayed transition
Brazil,BRA,2039,Solar PV,0.08460229667450556,Delayed transition
Brazil,BRA,2040,Solar PV,0.08482628290880116,Delayed transition
Brazil,BRA,2041,Solar PV,0.08484042154949287,Delayed transition
Brazil,BRA,2042,Solar PV,0.08478511276171288,Delayed transition
Brazil,BRA,2043,Solar PV,0.08491889107683687,Delayed transition
Brazil,BRA,2044,Solar PV,0.0850653311451267,Delayed transition
Brazil,BRA,2045,Solar PV,0.08518278714211922,Delayed transition
Brazil,BRA,2046,Solar PV,0.08497609077849136,Delayed transition
Brazil,BRA,2047,Solar PV,0.08476539019631653,Delayed transition
Brazil,BRA,2048,Solar PV,0.08476999635175517,Delayed transition
Brazil,BRA,2049,Solar PV,0.08481553652842792,Delayed transition
Brazil,BRA,2050,Solar PV,0.08486725041460105,Delayed transition
Bulgaria,BGR,2022,Solar PV,0.11176820203188984,Delayed transition
Bulgaria,BGR,2023,Solar PV,0.09791921574545871,Delayed transition
Bulgaria,BGR,2024,Solar PV,0.09292422616130977,Delayed transition
Bulgaria,BGR,2025,Solar PV,0.07967218209968845,Delayed transition
Bulgaria,BGR,2026,Solar PV,0.07680353059687353,Delayed transition
Bulgaria,BGR,2027,Solar PV,0.0770870996201175,Delayed transition
Bulgaria,BGR,2028,Solar PV,0.07901358447585256,Delayed transition
Bulgaria,BGR,2029,Solar PV,0.0776956690823699,Delayed transition
Bulgaria,BGR,2030,Solar PV,0.07678478566833578,Delayed transition
Bulgaria,BGR,2031,Solar PV,0.0761426138822192,Delayed transition
Bulgaria,BGR,2032,Solar PV,0.07620537595728862,Delayed transition
Bulgaria,BGR,2033,Solar PV,0.0762407089755572,Delayed transition
Bulgaria,BGR,2034,Solar PV,0.07711479377617786,Delayed transition
Bulgaria,BGR,2035,Solar PV,0.07796792498278281,Delayed transition
Bulgaria,BGR,2036,Solar PV,0.07828017308310796,Delayed transition
Bulgaria,BGR,2037,Solar PV,0.07837329627310867,Delayed transition
Bulgaria,BGR,2038,Solar PV,0.07832562018055318,Delayed transition
Bulgaria,BGR,2039,Solar PV,0.0781682001477379,Delayed transition
Bulgaria,BGR,2040,Solar PV,0.07833939554843714,Delayed transition
Bulgaria,BGR,2041,Solar PV,0.0785011643893612,Delayed transition
Bulgaria,BGR,2042,Solar PV,0.07849576055294209,Delayed transition
Bulgaria,BGR,2043,Solar PV,0.07858951482213289,Delayed transition
Bulgaria,BGR,2044,Solar PV,0.07865233686064843,Delayed transition
Bulgaria,BGR,2045,Solar PV,0.07874268304842426,Delayed transition
Bulgaria,BGR,2046,Solar PV,0.07857640101412264,Delayed transition
Bulgaria,BGR,2047,Solar PV,0.07849546002127951,Delayed transition
Bulgaria,BGR,2048,Solar PV,0.07861615382263852,Delayed transition
Bulgaria,BGR,2049,Solar PV,0.07877330980643002,Delayed transition
Bulgaria,BGR,2050,Solar PV,0.07897546512936286,Delayed transition
Canada,CAN,2022,Solar PV,0.08792730615107416,Delayed transition
Canada,CAN,2023,Solar PV,0.08363330839111123,Delayed transition
Canada,CAN,2024,Solar PV,0.08275585762776999,Delayed transition
Canada,CAN,2025,Solar PV,0.08168470048944354,Delayed transition
Canada,CAN,2026,Solar PV,0.08157582788554918,Delayed transition
Canada,CAN,2027,Solar PV,0.08122816103657839,Delayed transition
Canada,CAN,2028,Solar PV,0.08069569654765041,Delayed transition
Canada,CAN,2029,Solar PV,0.08030285909353709,Delayed transition
Canada,CAN,2030,Solar PV,0.08009436611718806,Delayed transition
Canada,CAN,2031,Solar PV,0.07991600111147587,Delayed transition
Canada,CAN,2032,Solar PV,0.08054802656553217,Delayed transition
Canada,CAN,2033,Solar PV,0.08021836157036225,Delayed transition
Canada,CAN,2034,Solar PV,0.0807778140681385,Delayed transition
Canada,CAN,2035,Solar PV,0.08154558667922285,Delayed transition
Canada,CAN,2036,Solar PV,0.08150029256479105,Delayed transition
Canada,CAN,2037,Solar PV,0.0812256233345805,Delayed transition
Canada,CAN,2038,Solar PV,0.08114689802284993,Delayed transition
Canada,CAN,2039,Solar PV,0.08113628855483809,Delayed transition
Canada,CAN,2040,Solar PV,0.0811382063118125,Delayed transition
Canada,CAN,2041,Solar PV,0.08102734754841079,Delayed transition
Canada,CAN,2042,Solar PV,0.08093349388089546,Delayed transition
Canada,CAN,2043,Solar PV,0.08094597068839389,Delayed transition
Canada,CAN,2044,Solar PV,0.08100342185602198,Delayed transition
Canada,CAN,2045,Solar PV,0.0810806399747072,Delayed transition
Canada,CAN,2046,Solar PV,0.0808006054044087,Delayed transition
Canada,CAN,2047,Solar PV,0.0805793736629181,Delayed transition
Canada,CAN,2048,Solar PV,0.0805314239010295,Delayed transition
Canada,CAN,2049,Solar PV,0.08048670240229043,Delayed transition
Canada,CAN,2050,Solar PV,0.08046491687584058,Delayed transition
Chile,CHL,2022,Solar PV,0.10743362837721238,Delayed transition
Chile,CHL,2023,Solar PV,0.09923953117083133,Delayed transition
Chile,CHL,2024,Solar PV,0.08733551661758276,Delayed transition
Chile,CHL,2025,Solar PV,0.08555371602848852,Delayed transition
Chile,CHL,2026,Solar PV,0.08289529673654103,Delayed transition
Chile,CHL,2027,Solar PV,0.08316544917172822,Delayed transition
Chile,CHL,2028,Solar PV,0.08285331155364083,Delayed transition
Chile,CHL,2029,Solar PV,0.0816472685593349,Delayed transition
Chile,CHL,2030,Solar PV,0.0805684411338504,Delayed transition
Chile,CHL,2031,Solar PV,0.07958487544313593,Delayed transition
Chile,CHL,2032,Solar PV,0.07884402663222732,Delayed transition
Chile,CHL,2033,Solar PV,0.0785932696072951,Delayed transition
Chile,CHL,2034,Solar PV,0.07890964599944728,Delayed transition
Chile,CHL,2035,Solar PV,0.07913733589558315,Delayed transition
Chile,CHL,2036,Solar PV,0.07925687991091827,Delayed transition
Chile,CHL,2037,Solar PV,0.0794115911432948,Delayed transition
Chile,CHL,2038,Solar PV,0.07970936924046512,Delayed transition
Chile,CHL,2039,Solar PV,0.08006696166894701,Delayed transition
Chile,CHL,2040,Solar PV,0.0804397087749593,Delayed transition
Chile,CHL,2041,Solar PV,0.0808271285011672,Delayed transition
Chile,CHL,2042,Solar PV,0.08115690696419342,Delayed transition
Chile,CHL,2043,Solar PV,0.08143544665271665,Delayed transition
Chile,CHL,2044,Solar PV,0.08164890874772426,Delayed transition
Chile,CHL,2045,Solar PV,0.08175586818920423,Delayed transition
Chile,CHL,2046,Solar PV,0.08172724056206976,Delayed transition
Chile,CHL,2047,Solar PV,0.08168643643451126,Delayed transition
Chile,CHL,2048,Solar PV,0.08161119730012255,Delayed transition
Chile,CHL,2049,Solar PV,0.08154061817654518,Delayed transition
Chile,CHL,2050,Solar PV,0.0814858638068679,Delayed transition
China,CHN,2022,Solar PV,0.06610601183883595,Delayed transition
China,CHN,2023,Solar PV,0.060565083263527206,Delayed transition
China,CHN,2024,Solar PV,0.06187996355844595,Delayed transition
China,CHN,2025,Solar PV,0.06367323450933854,Delayed transition
China,CHN,2026,Solar PV,0.0632226434648103,Delayed transition
China,CHN,2027,Solar PV,0.06252338215930872,Delayed transition
China,CHN,2028,Solar PV,0.061313260058069946,Delayed transition
China,CHN,2029,Solar PV,0.060288343719589944,Delayed transition
China,CHN,2030,Solar PV,0.0594865299123837,Delayed transition
China,CHN,2031,Solar PV,0.0596354143631196,Delayed transition
China,CHN,2032,Solar PV,0.05902004443749871,Delayed transition
China,CHN,2033,Solar PV,0.057865044336904765,Delayed transition
China,CHN,2034,Solar PV,0.057699670800020676,Delayed transition
China,CHN,2035,Solar PV,0.05797983032031958,Delayed transition
China,CHN,2036,Solar PV,0.05771330586152317,Delayed transition
China,CHN,2037,Solar PV,0.05712289406331948,Delayed transition
China,CHN,2038,Solar PV,0.05640191959729066,Delayed transition
China,CHN,2039,Solar PV,0.05555483656877673,Delayed transition
China,CHN,2040,Solar PV,0.054635217743342394,Delayed transition
China,CHN,2041,Solar PV,0.05359701752401469,Delayed transition
China,CHN,2042,Solar PV,0.052535529687483554,Delayed transition
China,CHN,2043,Solar PV,0.051541524944245576,Delayed transition
China,CHN,2044,Solar PV,0.05065497272106688,Delayed transition
China,CHN,2045,Solar PV,0.049894503009581516,Delayed transition
China,CHN,2046,Solar PV,0.049552713381548194,Delayed transition
China,CHN,2047,Solar PV,0.049282023768240486,Delayed transition
China,CHN,2048,Solar PV,0.049105500031489474,Delayed transition
China,CHN,2049,Solar PV,0.04903115930742058,Delayed transition
China,CHN,2050,Solar PV,0.048833072107300306,Delayed transition
Croatia,HRV,2022,Solar PV,0.10386062583322239,Delayed transition
Croatia,HRV,2023,Solar PV,0.09767183541981453,Delayed transition
Croatia,HRV,2024,Solar PV,0.08525726163433538,Delayed transition
Croatia,HRV,2025,Solar PV,0.08111241644767905,Delayed transition
Croatia,HRV,2026,Solar PV,0.08032131352798194,Delayed transition
Croatia,HRV,2027,Solar PV,0.0814376745748155,Delayed transition
Croatia,HRV,2028,Solar PV,0.08070100737554795,Delayed transition
Croatia,HRV,2029,Solar PV,0.07986163776851526,Delayed transition
Croatia,HRV,2030,Solar PV,0.07960341233003254,Delayed transition
Croatia,HRV,2031,Solar PV,0.07939114641220682,Delayed transition
Croatia,HRV,2032,Solar PV,0.08002925541337531,Delayed transition
Croatia,HRV,2033,Solar PV,0.08010155441343349,Delayed transition
Croatia,HRV,2034,Solar PV,0.08066597715222602,Delayed transition
Croatia,HRV,2035,Solar PV,0.08140572433355087,Delayed transition
Croatia,HRV,2036,Solar PV,0.08173831994577595,Delayed transition
Croatia,HRV,2037,Solar PV,0.08179251998801267,Delayed transition
Croatia,HRV,2038,Solar PV,0.08187222083360253,Delayed transition
Croatia,HRV,2039,Solar PV,0.08195245605016585,Delayed transition
Croatia,HRV,2040,Solar PV,0.08198293606610242,Delayed transition
Croatia,HRV,2041,Solar PV,0.08192757013117133,Delayed transition
Croatia,HRV,2042,Solar PV,0.08184605820767162,Delayed transition
Croatia,HRV,2043,Solar PV,0.08187441322760391,Delayed transition
Croatia,HRV,2044,Solar PV,0.08194751250805532,Delayed transition
Croatia,HRV,2045,Solar PV,0.08204346152836202,Delayed transition
Croatia,HRV,2046,Solar PV,0.08214843499925367,Delayed transition
Croatia,HRV,2047,Solar PV,0.0822877066006825,Delayed transition
Croatia,HRV,2048,Solar PV,0.08243104245851399,Delayed transition
Croatia,HRV,2049,Solar PV,0.08256130577337882,Delayed transition
Croatia,HRV,2050,Solar PV,0.08272235029563056,Delayed transition
Czech Republic,CZE,2022,Solar PV,0.10769889924116266,Delayed transition
Czech Republic,CZE,2023,Solar PV,0.09481856957517723,Delayed transition
Czech Republic,CZE,2024,Solar PV,0.08189600661668427,Delayed transition
Czech Republic,CZE,2025,Solar PV,0.07869953521963448,Delayed transition
Czech Republic,CZE,2026,Solar PV,0.07776749071140643,Delayed transition
Czech Republic,CZE,2027,Solar PV,0.07915041411623332,Delayed transition
Czech Republic,CZE,2028,Solar PV,0.07956431304517664,Delayed transition
Czech Republic,CZE,2029,Solar PV,0.07949533471081374,Delayed transition
Czech Republic,CZE,2030,Solar PV,0.07994953716524829,Delayed transition
Czech Republic,CZE,2031,Solar PV,0.07985407217410126,Delayed transition
Czech Republic,CZE,2032,Solar PV,0.07995843828691325,Delayed transition
Czech Republic,CZE,2033,Solar PV,0.07974035737223707,Delayed transition
Czech Republic,CZE,2034,Solar PV,0.07967475429015287,Delayed transition
Czech Republic,CZE,2035,Solar PV,0.07968980291711375,Delayed transition
Czech Republic,CZE,2036,Solar PV,0.0796045400216717,Delayed transition
Czech Republic,CZE,2037,Solar PV,0.07953066979525591,Delayed transition
Czech Republic,CZE,2038,Solar PV,0.0796495369774912,Delayed transition
Czech Republic,CZE,2039,Solar PV,0.07987021704835764,Delayed transition
Czech Republic,CZE,2040,Solar PV,0.08010192073077049,Delayed transition
Czech Republic,CZE,2041,Solar PV,0.08011181895436875,Delayed transition
Czech Republic,CZE,2042,Solar PV,0.08010743805125457,Delayed transition
Czech Republic,CZE,2043,Solar PV,0.08018425429818099,Delayed transition
Czech Republic,CZE,2044,Solar PV,0.08024848696700418,Delayed transition
Czech Republic,CZE,2045,Solar PV,0.08025169189644658,Delayed transition
Czech Republic,CZE,2046,Solar PV,0.0800355808512304,Delayed transition
Czech Republic,CZE,2047,Solar PV,0.07983048628488472,Delayed transition
Czech Republic,CZE,2048,Solar PV,0.07971717344127391,Delayed transition
Czech Republic,CZE,2049,Solar PV,0.07963541856540904,Delayed transition
Czech Republic,CZE,2050,Solar PV,0.07956146434736261,Delayed transition
Denmark,DNK,2022,Solar PV,0.09250014075285713,Delayed transition
Denmark,DNK,2023,Solar PV,0.08277041578099163,Delayed transition
Denmark,DNK,2024,Solar PV,0.0793553089528789,Delayed transition
Denmark,DNK,2025,Solar PV,0.08123281267382586,Delayed transition
Denmark,DNK,2026,Solar PV,0.08069791777444657,Delayed transition
Denmark,DNK,2027,Solar PV,0.08146679834259046,Delayed transition
Denmark,DNK,2028,Solar PV,0.08186354858005028,Delayed transition
Denmark,DNK,2029,Solar PV,0.08202690724031382,Delayed transition
Denmark,DNK,2030,Solar PV,0.08219307202199935,Delayed transition
Denmark,DNK,2031,Solar PV,0.08218315237122391,Delayed transition
Denmark,DNK,2032,Solar PV,0.08223773917194754,Delayed transition
Denmark,DNK,2033,Solar PV,0.08135201364702724,Delayed transition
Denmark,DNK,2034,Solar PV,0.08150264684944312,Delayed transition
Denmark,DNK,2035,Solar PV,0.08279779190461775,Delayed transition
Denmark,DNK,2036,Solar PV,0.08332746268035168,Delayed transition
Denmark,DNK,2037,Solar PV,0.08300947071970599,Delayed transition
Denmark,DNK,2038,Solar PV,0.0827437367193838,Delayed transition
Denmark,DNK,2039,Solar PV,0.08282191146733356,Delayed transition
Denmark,DNK,2040,Solar PV,0.08300969451132693,Delayed transition
Denmark,DNK,2041,Solar PV,0.08305917284812496,Delayed transition
Denmark,DNK,2042,Solar PV,0.0829886098169972,Delayed transition
Denmark,DNK,2043,Solar PV,0.08295398588275932,Delayed transition
Denmark,DNK,2044,Solar PV,0.08296543258732736,Delayed transition
Denmark,DNK,2045,Solar PV,0.08297469349473448,Delayed transition
Denmark,DNK,2046,Solar PV,0.08288101746119063,Delayed transition
Denmark,DNK,2047,Solar PV,0.0828070876602769,Delayed transition
Denmark,DNK,2048,Solar PV,0.08282926571286874,Delayed transition
Denmark,DNK,2049,Solar PV,0.0828832769993292,Delayed transition
Denmark,DNK,2050,Solar PV,0.08292304622239603,Delayed transition
Egypt,EGY,2022,Solar PV,0.11163801077137582,Delayed transition
Egypt,EGY,2023,Solar PV,0.1637644909992586,Delayed transition
Egypt,EGY,2024,Solar PV,0.1420905443138502,Delayed transition
Egypt,EGY,2025,Solar PV,0.128669502743253,Delayed transition
Egypt,EGY,2026,Solar PV,0.10969536874589111,Delayed transition
Egypt,EGY,2027,Solar PV,0.09569767249335302,Delayed transition
Egypt,EGY,2028,Solar PV,0.08660484565767386,Delayed transition
Egypt,EGY,2029,Solar PV,0.08095907488664163,Delayed transition
Egypt,EGY,2030,Solar PV,0.07763011434892385,Delayed transition
Egypt,EGY,2031,Solar PV,0.0763285807245347,Delayed transition
Egypt,EGY,2032,Solar PV,0.07635009196103046,Delayed transition
Egypt,EGY,2033,Solar PV,0.07579113768512191,Delayed transition
Egypt,EGY,2034,Solar PV,0.07541882884370457,Delayed transition
Egypt,EGY,2035,Solar PV,0.07593148650071375,Delayed transition
Egypt,EGY,2036,Solar PV,0.07671942577040183,Delayed transition
Egypt,EGY,2037,Solar PV,0.07730321982970521,Delayed transition
Egypt,EGY,2038,Solar PV,0.07766350717100619,Delayed transition
Egypt,EGY,2039,Solar PV,0.07787460030398993,Delayed transition
Egypt,EGY,2040,Solar PV,0.07799594234159123,Delayed transition
Egypt,EGY,2041,Solar PV,0.07803341804198162,Delayed transition
Egypt,EGY,2042,Solar PV,0.07796537078363361,Delayed transition
Egypt,EGY,2043,Solar PV,0.07792286920550431,Delayed transition
Egypt,EGY,2044,Solar PV,0.0779540320754645,Delayed transition
Egypt,EGY,2045,Solar PV,0.07809809639549745,Delayed transition
Egypt,EGY,2046,Solar PV,0.07825772412981881,Delayed transition
Egypt,EGY,2047,Solar PV,0.07833385361400512,Delayed transition
Egypt,EGY,2048,Solar PV,0.07836838783565915,Delayed transition
Egypt,EGY,2049,Solar PV,0.07838506734669919,Delayed transition
Egypt,EGY,2050,Solar PV,0.07841675684463825,Delayed transition
Estonia,EST,2022,Solar PV,0.11732498264246695,Delayed transition
Estonia,EST,2023,Solar PV,0.10039439539437715,Delayed transition
Estonia,EST,2024,Solar PV,0.08796463127094135,Delayed transition
Estonia,EST,2025,Solar PV,0.08256650210134588,Delayed transition
Estonia,EST,2026,Solar PV,0.08070422620908266,Delayed transition
Estonia,EST,2027,Solar PV,0.0827605798004177,Delayed transition
Estonia,EST,2028,Solar PV,0.08151011031202977,Delayed transition
Estonia,EST,2029,Solar PV,0.07975042138128026,Delayed transition
Estonia,EST,2030,Solar PV,0.07873522717350295,Delayed transition
Estonia,EST,2031,Solar PV,0.0780388484848135,Delayed transition
Estonia,EST,2032,Solar PV,0.07840282928965144,Delayed transition
Estonia,EST,2033,Solar PV,0.07828883300302934,Delayed transition
Estonia,EST,2034,Solar PV,0.0788739997889802,Delayed transition
Estonia,EST,2035,Solar PV,0.07970156789640065,Delayed transition
Estonia,EST,2036,Solar PV,0.08017751560802977,Delayed transition
Estonia,EST,2037,Solar PV,0.08052427715698748,Delayed transition
Estonia,EST,2038,Solar PV,0.08089733927439598,Delayed transition
Estonia,EST,2039,Solar PV,0.0811303350733921,Delayed transition
Estonia,EST,2040,Solar PV,0.08122693225792536,Delayed transition
Estonia,EST,2041,Solar PV,0.0810535017102888,Delayed transition
Estonia,EST,2042,Solar PV,0.08092057887011712,Delayed transition
Estonia,EST,2043,Solar PV,0.08101506444247068,Delayed transition
Estonia,EST,2044,Solar PV,0.0811074787439139,Delayed transition
Estonia,EST,2045,Solar PV,0.08114969906379012,Delayed transition
Estonia,EST,2046,Solar PV,0.08113830527243537,Delayed transition
Estonia,EST,2047,Solar PV,0.08118408579757849,Delayed transition
Estonia,EST,2048,Solar PV,0.08128947355140606,Delayed transition
Estonia,EST,2049,Solar PV,0.08143928884486236,Delayed transition
Estonia,EST,2050,Solar PV,0.0816406419285092,Delayed transition
Finland,FIN,2022,Solar PV,0.09228963593703313,Delayed transition
Finland,FIN,2023,Solar PV,0.08970829835181386,Delayed transition
Finland,FIN,2024,Solar PV,0.0840303650210673,Delayed transition
Finland,FIN,2025,Solar PV,0.08452801492691679,Delayed transition
Finland,FIN,2026,Solar PV,0.08326472778487458,Delayed transition
Finland,FIN,2027,Solar PV,0.08447735407845096,Delayed transition
Finland,FIN,2028,Solar PV,0.08436304604556459,Delayed transition
Finland,FIN,2029,Solar PV,0.08400720515951209,Delayed transition
Finland,FIN,2030,Solar PV,0.083800358225416,Delayed transition
