Scenario,ISO,Year,Technology,wacc_projection
Delayed transition,MEX,2035,Wind_Onshore,9648132.202944925
Delayed transition,MEX,2040,Wind_Onshore,9912265.11879797
Delayed transition,MEX,2045,Wind_Onshore,10119686.684553426
Delayed transition,MEX,2050,Wind_Onshore,10272410.47817423
Delayed transition,MYS,2025,Wind_Onshore,2463050.901040562
Delayed transition,MYS,2030,Wind_Onshore,2582996.2014331534
Delayed transition,MYS,2035,Wind_Onshore,2693081.475489053
Delayed transition,MYS,2040,Wind_Onshore,2790899.2124559707
Delayed transition,MYS,2045,Wind_Onshore,2877182.888227002
Delayed transition,MYS,2050,Wind_Onshore,2951701.5311513823
Delayed transition,NLD,2025,Wind_Onshore,1192382.7896121203
Delayed transition,NLD,2030,Wind_Onshore,1200067.0424815381
Delayed transition,NLD,2035,Wind_Onshore,1206906.5523647633
Delayed transition,NLD,2040,Wind_Onshore,1210302.5609054626
Delayed transition,NLD,2045,Wind_Onshore,1211181.123104175
Delayed transition,NLD,2050,Wind_Onshore,1211820.9335375298
Delayed transition,NOR,2025,Wind_Onshore,377471.10357718496
Delayed transition,NOR,2030,Wind_Onshore,383833.57210476237
Delayed transition,NOR,2035,Wind_Onshore,391662.20254723215
Delayed transition,NOR,2040,Wind_Onshore,399477.2756072794
Delayed transition,NOR,2045,Wind_Onshore,407367.3288594166
Delayed transition,NOR,2050,Wind_Onshore,415816.54315166455
Delayed transition,NZL,2025,Wind_Onshore,360690.64989420254
Delayed transition,NZL,2030,Wind_Onshore,374139.1166013424
Delayed transition,NZL,2035,Wind_Onshore,383072.7331002233
Delayed transition,NZL,2040,Wind_Onshore,391215.26907898294
Delayed transition,NZL,2045,Wind_Onshore,398798.482678554
Delayed transition,NZL,2050,Wind_Onshore,405849.6829162266
Delayed transition,POL,2025,Wind_Onshore,2645257.2138045426
Delayed transition,POL,2030,Wind_Onshore,2588181.7953282446
Delayed transition,POL,2035,Wind_Onshore,2532922.79691103
Delayed transition,POL,2040,Wind_Onshore,2479125.043781867
Delayed transition,POL,2045,Wind_Onshore,2427625.423089172
Delayed transition,POL,2050,Wind_Onshore,2380975.1322671534
Delayed transition,PRT,2025,Wind_Onshore,691334.0185119899
Delayed transition,PRT,2030,Wind_Onshore,681908.0490147606
Delayed transition,PRT,2035,Wind_Onshore,674705.6828217745
Delayed transition,PRT,2040,Wind_Onshore,668008.1196539784
Delayed transition,PRT,2045,Wind_Onshore,661378.3903933215
Delayed transition,PRT,2050,Wind_Onshore,654700.8834398644
Delayed transition,ROU,2025,Wind_Onshore,1280637.3800748934
Delayed transition,ROU,2030,Wind_Onshore,1240336.2924959988
Delayed transition,ROU,2035,Wind_Onshore,1199633.5813506537
Delayed transition,ROU,2040,Wind_Onshore,1159722.6386259242
Delayed transition,ROU,2045,Wind_Onshore,1120172.8853027946
Delayed transition,ROU,2050,Wind_Onshore,1081093.8352547665
Delayed transition,RUS,2025,Wind_Onshore,10022993.820691127
Delayed transition,RUS,2030,Wind_Onshore,9866173.277626665
Delayed transition,RUS,2035,Wind_Onshore,9744991.330402263
Delayed transition,RUS,2040,Wind_Onshore,9652968.528330378
Delayed transition,RUS,2045,Wind_Onshore,9595171.965067646
Delayed transition,RUS,2050,Wind_Onshore,9555999.186113322
Delayed transition,SGP,2025,Wind_Onshore,433354.64355225215
Delayed transition,SGP,2030,Wind_Onshore,447988.74779839016
Delayed transition,SGP,2035,Wind_Onshore,459684.5195283264
Delayed transition,SGP,2040,Wind_Onshore,468100.8137255542
Delayed transition,SGP,2045,Wind_Onshore,473815.8327284366
Delayed transition,SGP,2050,Wind_Onshore,477894.02525281615
Delayed transition,SVK,2025,Wind_Onshore,373089.9889509953
Delayed transition,SVK,2030,Wind_Onshore,370129.6544551768
Delayed transition,SVK,2035,Wind_Onshore,366180.54157054395
Delayed transition,SVK,2040,Wind_Onshore,361290.38338547404
Delayed transition,SVK,2045,Wind_Onshore,356250.0597027588
Delayed transition,SVK,2050,Wind_Onshore,351339.3112767757
Delayed transition,SVN,2025,Wind_Onshore,143388.41002690827
Delayed transition,SVN,2030,Wind_Onshore,142467.49256696622
Delayed transition,SVN,2035,Wind_Onshore,141533.04378678804
Delayed transition,SVN,2040,Wind_Onshore,140578.22002908072
Delayed transition,SVN,2045,Wind_Onshore,139630.16364865282
Delayed transition,SVN,2050,Wind_Onshore,138559.33712294706
Delayed transition,SWE,2025,Wind_Onshore,716828.6251593771
Delayed transition,SWE,2030,Wind_Onshore,729764.310126813
Delayed transition,SWE,2035,Wind_Onshore,743075.6745218008
Delayed transition,SWE,2040,Wind_Onshore,757560.6885170167
Delayed transition,SWE,2045,Wind_Onshore,774452.7707384119
Delayed transition,SWE,2050,Wind_Onshore,793881.8140910477
Delayed transition,TWN,2025,Wind_Onshore,1584927.5135954164
Delayed transition,TWN,2030,Wind_Onshore,1559097.1351060218
Delayed transition,TWN,2035,Wind_Onshore,1522930.1408099155
Delayed transition,TWN,2040,Wind_Onshore,1475471.281612452
Delayed transition,TWN,2045,Wind_Onshore,1419296.0987481317
Delayed transition,TWN,2050,Wind_Onshore,1359124.7271525424
Delayed transition,USA,2025,Wind_Onshore,23077680.671173315
Delayed transition,USA,2030,Wind_Onshore,23616554.33985505
Delayed transition,USA,2035,Wind_Onshore,24126245.84929615
Delayed transition,USA,2040,Wind_Onshore,24606293.03981305
Delayed transition,USA,2045,Wind_Onshore,25047258.44529971
Delayed transition,USA,2050,Wind_Onshore,25461225.498404723
Delayed transition,VNM,2025,Wind_Onshore,7079619.264365693
Delayed transition,VNM,2030,Wind_Onshore,7304818.1280776
Delayed transition,VNM,2035,Wind_Onshore,7474346.838647358
Delayed transition,VNM,2040,Wind_Onshore,7600121.335471523
Delayed transition,VNM,2045,Wind_Onshore,7688022.289994694
Delayed transition,VNM,2050,Wind_Onshore,7741856.659995472
Delayed transition,ZAF,2025,Wind_Onshore,4210403.575851695
Delayed transition,ZAF,2030,Wind_Onshore,4382423.717529548
Delayed transition,ZAF,2035,Wind_Onshore,4518958.983318578
Delayed transition,ZAF,2040,Wind_Onshore,4624278.4931078255
Delayed transition,ZAF,2045,Wind_Onshore,4698606.172821761
Delayed transition,ZAF,2050,Wind_Onshore,4736957.016326744
NDC,ARG,2025,Wind_Onshore,3168797.1173048075
NDC,ARG,2030,Wind_Onshore,3250087.499750348
NDC,ARG,2035,Wind_Onshore,3324621.7103145374
NDC,ARG,2040,Wind_Onshore,3391142.378987524
NDC,ARG,2045,Wind_Onshore,3446675.7043568864
NDC,ARG,2050,Wind_Onshore,3490021.178490302
NDC,AUS,2025,Wind_Onshore,1849788.428910256
NDC,AUS,2030,Wind_Onshore,1937047.8465858002
NDC,AUS,2035,Wind_Onshore,2001376.971479149
NDC,AUS,2040,Wind_Onshore,2062233.914551853
NDC,AUS,2045,Wind_Onshore,2122313.239546146
NDC,AUS,2050,Wind_Onshore,2183415.5860464363
NDC,AUT,2025,Wind_Onshore,613330.7550311141
NDC,AUT,2030,Wind_Onshore,616821.7303889454
NDC,AUT,2035,Wind_Onshore,620169.8378081127
NDC,AUT,2040,Wind_Onshore,622972.4322624342
NDC,AUT,2045,Wind_Onshore,625931.7834389207
NDC,AUT,2050,Wind_Onshore,628563.7297575664
NDC,BEL,2025,Wind_Onshore,792911.8866303826
NDC,BEL,2030,Wind_Onshore,800174.3405152311
NDC,BEL,2035,Wind_Onshore,809032.893221434
NDC,BEL,2040,Wind_Onshore,818464.5145519854
NDC,BEL,2045,Wind_Onshore,827971.083018933
NDC,BEL,2050,Wind_Onshore,837279.7841842734
NDC,BGR,2025,Wind_Onshore,452843.3276038006
NDC,BGR,2030,Wind_Onshore,435158.5110462611
NDC,BGR,2035,Wind_Onshore,418987.8838908287
NDC,BGR,2040,Wind_Onshore,403833.58082813065
NDC,BGR,2045,Wind_Onshore,389797.7801409746
NDC,BGR,2050,Wind_Onshore,377044.13245406223
NDC,BRA,2025,Wind_Onshore,14972145.280730644
NDC,BRA,2030,Wind_Onshore,15293343.214348622
NDC,BRA,2035,Wind_Onshore,15522509.508216634
NDC,BRA,2040,Wind_Onshore,15659132.710961992
NDC,BRA,2045,Wind_Onshore,15705442.964399382
NDC,BRA,2050,Wind_Onshore,15662054.780183308
NDC,CAN,2025,Wind_Onshore,2690701.022298538
NDC,CAN,2030,Wind_Onshore,2773001.049228933
NDC,CAN,2035,Wind_Onshore,2824928.467062268
NDC,CAN,2040,Wind_Onshore,2872237.4746940066
NDC,CAN,2045,Wind_Onshore,2917091.728152214
NDC,CAN,2050,Wind_Onshore,2963630.26550816
NDC,CHE,2025,Wind_Onshore,606548.298604509
NDC,CHE,2030,Wind_Onshore,615427.648753731
NDC,CHE,2035,Wind_Onshore,625766.2297445984
NDC,CHE,2040,Wind_Onshore,635975.27251176
NDC,CHE,2045,Wind_Onshore,647023.1915763309
NDC,CHE,2050,Wind_Onshore,659373.7287386041
NDC,CHL,2025,Wind_Onshore,1347517.0630020744
NDC,CHL,2030,Wind_Onshore,1372955.016164018
NDC,CHL,2035,Wind_Onshore,1391709.1778423449
NDC,CHL,2040,Wind_Onshore,1402913.5494089604
NDC,CHL,2045,Wind_Onshore,1406840.9049923099
NDC,CHL,2050,Wind_Onshore,1405155.2500651728
NDC,CHN,2025,Wind_Onshore,96254816.18636657
NDC,CHN,2030,Wind_Onshore,95680250.92278892
NDC,CHN,2035,Wind_Onshore,94502885.77468754
NDC,CHN,2040,Wind_Onshore,92937753.7445053
NDC,CHN,2045,Wind_Onshore,90884505.92066692
NDC,CHN,2050,Wind_Onshore,88228746.22302093
NDC,CZE,2025,Wind_Onshore,735799.0220382228
NDC,CZE,2030,Wind_Onshore,725670.7468760405
NDC,CZE,2035,Wind_Onshore,715365.2276963966
NDC,CZE,2040,Wind_Onshore,706328.3395134596
NDC,CZE,2045,Wind_Onshore,699753.4104648114
NDC,CZE,2050,Wind_Onshore,695053.9372178396
NDC,DEU,2025,Wind_Onshore,5669103.826447692
NDC,DEU,2030,Wind_Onshore,5623645.878930008
NDC,DEU,2035,Wind_Onshore,5585648.942947467
NDC,DEU,2040,Wind_Onshore,5551518.578848496
NDC,DEU,2045,Wind_Onshore,5521888.196846925
NDC,DEU,2050,Wind_Onshore,5492107.34679979
NDC,DNK,2025,Wind_Onshore,400311.7119433462
NDC,DNK,2030,Wind_Onshore,404103.26529993943
NDC,DNK,2035,Wind_Onshore,407942.5682447128
NDC,DNK,2040,Wind_Onshore,411243.13483278506
NDC,DNK,2045,Wind_Onshore,414516.31136960845
NDC,DNK,2050,Wind_Onshore,418566.86995158665
NDC,EGY,2025,Wind_Onshore,7991624.715634712
NDC,EGY,2030,Wind_Onshore,8646949.049697485
NDC,EGY,2035,Wind_Onshore,9331883.929429553
NDC,EGY,2040,Wind_Onshore,10026140.382135082
NDC,EGY,2045,Wind_Onshore,10695924.828200314
NDC,EGY,2050,Wind_Onshore,11311809.42313164
NDC,ESP,2025,Wind_Onshore,3227728.351479262
NDC,ESP,2030,Wind_Onshore,3239102.440047616
NDC,ESP,2035,Wind_Onshore,3259062.1116200616
NDC,ESP,2040,Wind_Onshore,3285309.505101942
NDC,ESP,2045,Wind_Onshore,3316425.7056731
NDC,ESP,2050,Wind_Onshore,3351415.3587217242
NDC,EST,2025,Wind_Onshore,91386.92716924797
NDC,EST,2030,Wind_Onshore,88876.92457784372
NDC,EST,2035,Wind_Onshore,86728.50369887734
NDC,EST,2040,Wind_Onshore,84955.2414212718
NDC,EST,2045,Wind_Onshore,83543.45840280163
NDC,EST,2050,Wind_Onshore,82356.73700919098
NDC,FIN,2025,Wind_Onshore,375441.03225408675
NDC,FIN,2030,Wind_Onshore,373524.1640654959
NDC,FIN,2035,Wind_Onshore,372275.7054955686
NDC,FIN,2040,Wind_Onshore,371279.64499906264
NDC,FIN,2045,Wind_Onshore,370679.1193291596
NDC,FIN,2050,Wind_Onshore,371210.62208465685
NDC,FRA,2025,Wind_Onshore,4415143.123501281
NDC,FRA,2030,Wind_Onshore,4455684.358616327
NDC,FRA,2035,Wind_Onshore,4508188.831246918
NDC,FRA,2040,Wind_Onshore,4563019.293875553
NDC,FRA,2045,Wind_Onshore,4612133.7898787195
NDC,FRA,2050,Wind_Onshore,4653963.8958850205
NDC,GBR,2025,Wind_Onshore,4600432.824255019
NDC,GBR,2030,Wind_Onshore,4654735.44701572
NDC,GBR,2035,Wind_Onshore,4716368.8195370035
NDC,GBR,2040,Wind_Onshore,4783191.604144135
NDC,GBR,2045,Wind_Onshore,4857801.151338794
NDC,GBR,2050,Wind_Onshore,4938847.614354334
NDC,GRC,2025,Wind_Onshore,702826.7509593087
NDC,GRC,2030,Wind_Onshore,691450.4309886647
NDC,GRC,2035,Wind_Onshore,682597.7155173139
NDC,GRC,2040,Wind_Onshore,675381.7640810569
NDC,GRC,2045,Wind_Onshore,669093.2607323847
NDC,GRC,2050,Wind_Onshore,663248.0376840538
NDC,HKG,2025,Wind_Onshore,508549.7513757649
NDC,HKG,2030,Wind_Onshore,509946.8537456064
NDC,HKG,2035,Wind_Onshore,508800.67626034474
NDC,HKG,2040,Wind_Onshore,506509.1979278188
NDC,HKG,2045,Wind_Onshore,503808.7524066831
NDC,HKG,2050,Wind_Onshore,501988.2302697962
NDC,HRV,2025,Wind_Onshore,269911.6851062343
NDC,HRV,2030,Wind_Onshore,260663.39423513523
NDC,HRV,2035,Wind_Onshore,252254.16503340262
NDC,HRV,2040,Wind_Onshore,244247.4393690107
NDC,HRV,2045,Wind_Onshore,236765.8842907418
NDC,HRV,2050,Wind_Onshore,229911.78523880884
NDC,HUN,2025,Wind_Onshore,650455.6289781769
NDC,HUN,2030,Wind_Onshore,637749.0407390855
NDC,HUN,2035,Wind_Onshore,624653.9954904072
NDC,HUN,2040,Wind_Onshore,611184.1341075003
NDC,HUN,2045,Wind_Onshore,598171.2736524324
NDC,HUN,2050,Wind_Onshore,586256.4466436453
NDC,IDN,2025,Wind_Onshore,19910484.0050187
NDC,IDN,2030,Wind_Onshore,20667539.283998575
NDC,IDN,2035,Wind_Onshore,21304291.536191694
NDC,IDN,2040,Wind_Onshore,21797114.774820227
NDC,IDN,2045,Wind_Onshore,22146568.229359046
NDC,IDN,2050,Wind_Onshore,22355115.528194737
NDC,IND,2025,Wind_Onshore,99203877.34919769
NDC,IND,2030,Wind_Onshore,103310183.7315423
NDC,IND,2035,Wind_Onshore,106498199.30218233
NDC,IND,2040,Wind_Onshore,108948552.16350193
NDC,IND,2045,Wind_Onshore,110600068.1127763
NDC,IND,2050,Wind_Onshore,111471152.24616031
NDC,IRL,2025,Wind_Onshore,347491.32933669747
NDC,IRL,2030,Wind_Onshore,356867.2585750294
NDC,IRL,2035,Wind_Onshore,367232.18147758726
NDC,IRL,2040,Wind_Onshore,378415.30781491986
NDC,IRL,2045,Wind_Onshore,390088.92850147403
NDC,IRL,2050,Wind_Onshore,401734.8707820138
NDC,ITA,2025,Wind_Onshore,3996034.6908277324
NDC,ITA,2030,Wind_Onshore,3941528.2146699415
NDC,ITA,2035,Wind_Onshore,3898342.3712132317
NDC,ITA,2040,Wind_Onshore,3860810.5071525364
NDC,ITA,2045,Wind_Onshore,3825801.3663788787
NDC,ITA,2050,Wind_Onshore,3790976.1330722934
NDC,JPN,2025,Wind_Onshore,8385432.988427527
NDC,JPN,2030,Wind_Onshore,8139843.899779735
NDC,JPN,2035,Wind_Onshore,7914966.917646573
NDC,JPN,2040,Wind_Onshore,7684095.661138305
NDC,JPN,2045,Wind_Onshore,7452016.546855662
NDC,JPN,2050,Wind_Onshore,7228223.274825408
NDC,KOR,2025,Wind_Onshore,3653053.126882462
NDC,KOR,2030,Wind_Onshore,3626001.0222526067
NDC,KOR,2035,Wind_Onshore,3584969.604768197
NDC,KOR,2040,Wind_Onshore,3522211.0430834796
NDC,KOR,2045,Wind_Onshore,3439068.0902633416
NDC,KOR,2050,Wind_Onshore,3344113.540926411
NDC,LTU,2025,Wind_Onshore,184798.83660009573
NDC,LTU,2030,Wind_Onshore,175066.35790738583
NDC,LTU,2035,Wind_Onshore,166288.88796358497
NDC,LTU,2040,Wind_Onshore,158227.63394373664
NDC,LTU,2045,Wind_Onshore,151059.82383680996
NDC,LTU,2050,Wind_Onshore,144567.2054642196
NDC,LVA,2025,Wind_Onshore,124518.14493987638
NDC,LVA,2030,Wind_Onshore,117561.63046357856
NDC,LVA,2035,Wind_Onshore,111471.28912239934
NDC,LVA,2040,Wind_Onshore,106335.79511211117
NDC,LVA,2045,Wind_Onshore,102039.17850851188
NDC,LVA,2050,Wind_Onshore,98342.70435768651
NDC,MEX,2025,Wind_Onshore,8974567.666149812
NDC,MEX,2030,Wind_Onshore,9333340.54691832
NDC,MEX,2035,Wind_Onshore,9648131.981143279
NDC,MEX,2040,Wind_Onshore,9912264.183707552
NDC,MEX,2045,Wind_Onshore,10119687.39615197
NDC,MEX,2050,Wind_Onshore,10272413.57177072
NDC,MYS,2025,Wind_Onshore,2463050.8201549407
NDC,MYS,2030,Wind_Onshore,2582996.4267019723
NDC,MYS,2035,Wind_Onshore,2693080.8407577304
NDC,MYS,2040,Wind_Onshore,2790897.038017848
NDC,MYS,2045,Wind_Onshore,2877181.0415415457
NDC,MYS,2050,Wind_Onshore,2951701.0309667266
NDC,NLD,2025,Wind_Onshore,1192382.8297896564
NDC,NLD,2030,Wind_Onshore,1200067.3125691963
NDC,NLD,2035,Wind_Onshore,1206906.6332200284
NDC,NLD,2040,Wind_Onshore,1210302.1324167193
NDC,NLD,2045,Wind_Onshore,1211180.8996308327
NDC,NLD,2050,Wind_Onshore,1211820.8801006414
NDC,NOR,2025,Wind_Onshore,377471.0968451318
NDC,NOR,2030,Wind_Onshore,383833.5514846116
NDC,NOR,2035,Wind_Onshore,391662.1337064766
NDC,NOR,2040,Wind_Onshore,399477.0675702142
NDC,NOR,2045,Wind_Onshore,407367.0422303485
NDC,NOR,2050,Wind_Onshore,415816.2129614193
NDC,NZL,2025,Wind_Onshore,360690.6667948421
NDC,NZL,2030,Wind_Onshore,374139.2402412917
NDC,NZL,2035,Wind_Onshore,383072.80798635154
NDC,NZL,2040,Wind_Onshore,391215.2239740145
NDC,NZL,2045,Wind_Onshore,398798.4299798326
NDC,NZL,2050,Wind_Onshore,405849.6671479213
NDC,POL,2025,Wind_Onshore,2645257.270902715
NDC,POL,2030,Wind_Onshore,2588182.202870148
NDC,POL,2035,Wind_Onshore,2532922.9122311673
NDC,POL,2040,Wind_Onshore,2479124.3497675
NDC,POL,2045,Wind_Onshore,2427625.0647036848
NDC,POL,2050,Wind_Onshore,2380975.059991751
NDC,PRT,2025,Wind_Onshore,691334.0320119184
NDC,PRT,2030,Wind_Onshore,681908.1493675011
NDC,PRT,2035,Wind_Onshore,674705.6979795796
NDC,PRT,2040,Wind_Onshore,668007.9602613377
NDC,PRT,2045,Wind_Onshore,661378.3636695687
NDC,PRT,2050,Wind_Onshore,654700.9900009754
NDC,ROU,2025,Wind_Onshore,1280637.4027054172
NDC,ROU,2030,Wind_Onshore,1240336.4611312498
NDC,ROU,2035,Wind_Onshore,1199633.5958462146
NDC,ROU,2040,Wind_Onshore,1159722.3641376474
NDC,ROU,2045,Wind_Onshore,1120172.7960055447
NDC,ROU,2050,Wind_Onshore,1081093.9251795576
NDC,RUS,2025,Wind_Onshore,10022993.713024445
NDC,RUS,2030,Wind_Onshore,9866173.379933707
NDC,RUS,2035,Wind_Onshore,9744985.836250717
NDC,RUS,2040,Wind_Onshore,9652947.477151183
NDC,RUS,2045,Wind_Onshore,9595144.783156676
NDC,RUS,2050,Wind_Onshore,9555974.029338231
NDC,SGP,2025,Wind_Onshore,433354.59631503886
NDC,SGP,2030,Wind_Onshore,447988.87439088395
NDC,SGP,2035,Wind_Onshore,459684.177616234
NDC,SGP,2040,Wind_Onshore,468099.7623104229
NDC,SGP,2045,Wind_Onshore,473815.01732420624
NDC,SGP,2050,Wind_Onshore,477893.8520880124
NDC,SVK,2025,Wind_Onshore,373089.99765993445
NDC,SVK,2030,Wind_Onshore,370129.70908812765
NDC,SVK,2035,Wind_Onshore,366180.5508392656
NDC,SVK,2040,Wind_Onshore,361290.2899138945
NDC,SVK,2045,Wind_Onshore,356250.0192988393
NDC,SVK,2050,Wind_Onshore,351339.3194886014
NDC,SVN,2025,Wind_Onshore,143388.41456177778
NDC,SVN,2030,Wind_Onshore,142467.51651413413
NDC,SVN,2035,Wind_Onshore,141533.0441743618
NDC,SVN,2040,Wind_Onshore,140578.17909011856
NDC,SVN,2045,Wind_Onshore,139630.15254885788
NDC,SVN,2050,Wind_Onshore,138559.35144210886
NDC,SWE,2025,Wind_Onshore,716828.6494229144
NDC,SWE,2030,Wind_Onshore,729764.4664187692
NDC,SWE,2035,Wind_Onshore,743075.7593203423
NDC,SWE,2040,Wind_Onshore,757560.4110708603
NDC,SWE,2045,Wind_Onshore,774452.5023029234
NDC,SWE,2050,Wind_Onshore,793881.5028182047
NDC,TWN,2025,Wind_Onshore,1584927.4341260833
NDC,TWN,2030,Wind_Onshore,1559097.0780062051
NDC,TWN,2035,Wind_Onshore,1522929.4068144013
NDC,TWN,2040,Wind_Onshore,1475469.6813262845
NDC,TWN,2045,Wind_Onshore,1419295.062513871
NDC,TWN,2050,Wind_Onshore,1359124.4738307595
NDC,USA,2025,Wind_Onshore,23077680.892681897
NDC,USA,2030,Wind_Onshore,23616560.33310059
NDC,USA,2035,Wind_Onshore,24126248.45246393
NDC,USA,2040,Wind_Onshore,24606285.59961761
NDC,USA,2045,Wind_Onshore,25047256.760263603
NDC,USA,2050,Wind_Onshore,25461232.62064082
NDC,VNM,2025,Wind_Onshore,7079619.167040783
NDC,VNM,2030,Wind_Onshore,7304818.44633542
NDC,VNM,2035,Wind_Onshore,7474345.817569143
NDC,VNM,2040,Wind_Onshore,7600117.726897806
NDC,VNM,2045,Wind_Onshore,7688019.189661672
NDC,VNM,2050,Wind_Onshore,7741856.1033203425
NDC,ZAF,2025,Wind_Onshore,4210403.540947024
NDC,ZAF,2030,Wind_Onshore,4382423.932570685
NDC,ZAF,2035,Wind_Onshore,4518958.476091597
NDC,ZAF,2040,Wind_Onshore,4624276.852566335
NDC,ZAF,2045,Wind_Onshore,4698604.458738458
NDC,ZAF,2050,Wind_Onshore,4736956.676349302
Netzero,ARG,2025,Wind_Onshore,3168797.2050583777
Netzero,ARG,2030,Wind_Onshore,3250087.8924697824
Netzero,ARG,2035,Wind_Onshore,3324622.019194669
Netzero,ARG,2040,Wind_Onshore,3391142.1687553413
Netzero,ARG,2045,Wind_Onshore,3446674.8766735834
Netzero,ARG,2050,Wind_Onshore,3490019.484448387
Netzero,AUS,2025,Wind_Onshore,1849788.3989051655
Netzero,AUS,2030,Wind_Onshore,1937047.7418876481
Netzero,AUS,2035,Wind_Onshore,2001376.5553737273
Netzero,AUS,2040,Wind_Onshore,2062233.0927623115
Netzero,AUS,2045,Wind_Onshore,2122311.324196316
Netzero,AUS,2050,Wind_Onshore,2183412.2533388063
Netzero,AUT,2025,Wind_Onshore,613330.7749696895
Netzero,AUT,2030,Wind_Onshore,616821.8359758075
Netzero,AUT,2035,Wind_Onshore,620169.9549580143
Netzero,AUT,2040,Wind_Onshore,622972.4465906315
Netzero,AUT,2045,Wind_Onshore,625931.5709433856
Netzero,AUT,2050,Wind_Onshore,628563.2952487936
Netzero,BEL,2025,Wind_Onshore,792911.9099793528
Netzero,BEL,2030,Wind_Onshore,800174.4648197282
Netzero,BEL,2035,Wind_Onshore,809033.0239119233
Netzero,BEL,2040,Wind_Onshore,818464.5301268979
Netzero,BEL,2045,Wind_Onshore,827970.8290402103
Netzero,BEL,2050,Wind_Onshore,837279.2696553927
Netzero,BGR,2025,Wind_Onshore,452843.33553580655
Netzero,BGR,2030,Wind_Onshore,435158.5550774424
Netzero,BGR,2035,Wind_Onshore,418987.92171495594
Netzero,BGR,2040,Wind_Onshore,403833.55264004966
Netzero,BGR,2045,Wind_Onshore,389797.6368079883
Netzero,BGR,2050,Wind_Onshore,377043.87356939213
Netzero,BRA,2025,Wind_Onshore,14972145.625971226
Netzero,BRA,2030,Wind_Onshore,15293344.798143541
Netzero,BRA,2035,Wind_Onshore,15522510.114573693
Netzero,BRA,2040,Wind_Onshore,15659129.967523308
Netzero,BRA,2045,Wind_Onshore,15705436.216270901
Netzero,BRA,2050,Wind_Onshore,15662042.473196454
Netzero,CAN,2025,Wind_Onshore,2690700.9960772786
Netzero,CAN,2030,Wind_Onshore,2773000.6924729706
Netzero,CAN,2035,Wind_Onshore,2824928.72434855
Netzero,CAN,2040,Wind_Onshore,2872239.2674047546
Netzero,CAN,2045,Wind_Onshore,2917094.205252972
Netzero,CAN,2050,Wind_Onshore,2963633.346907466
Netzero,CHE,2025,Wind_Onshore,606548.3907106015
Netzero,CHE,2030,Wind_Onshore,615427.9160519505
Netzero,CHE,2035,Wind_Onshore,625766.4603506419
Netzero,CHE,2040,Wind_Onshore,635975.3931880352
Netzero,CHE,2045,Wind_Onshore,647023.1371148445
Netzero,CHE,2050,Wind_Onshore,659373.3701455572
Netzero,CHL,2025,Wind_Onshore,1347517.1132219941
Netzero,CHL,2030,Wind_Onshore,1372955.221525763
Netzero,CHL,2035,Wind_Onshore,1391709.3751495369
Netzero,CHL,2040,Wind_Onshore,1402913.5390037259
Netzero,CHL,2045,Wind_Onshore,1406840.6406966476
Netzero,CHL,2050,Wind_Onshore,1405154.6186402442
Netzero,CHN,2025,Wind_Onshore,96254824.9699787
Netzero,CHN,2030,Wind_Onshore,95680292.85231814
Netzero,CHN,2035,Wind_Onshore,94502924.72185768
Netzero,CHN,2040,Wind_Onshore,92937769.81640288
Netzero,CHN,2045,Wind_Onshore,90884488.55517255
Netzero,CHN,2050,Wind_Onshore,88228693.43867548
Netzero,CZE,2025,Wind_Onshore,735799.0380569134
Netzero,CZE,2030,Wind_Onshore,725670.83708456
Netzero,CZE,2035,Wind_Onshore,715365.3200488013
Netzero,CZE,2040,Wind_Onshore,706328.3342987461
Netzero,CZE,2045,Wind_Onshore,699753.2104150029
Netzero,CZE,2050,Wind_Onshore,695053.5578560781
Netzero,DEU,2025,Wind_Onshore,5669103.995241087
Netzero,DEU,2030,Wind_Onshore,5623646.757006998
Netzero,DEU,2035,Wind_Onshore,5585649.863236103
Netzero,DEU,2040,Wind_Onshore,5551518.706879311
Netzero,DEU,2045,Wind_Onshore,5521886.436890953
Netzero,DEU,2050,Wind_Onshore,5492103.803031652
Netzero,DNK,2025,Wind_Onshore,400311.72586203174
Netzero,DNK,2030,Wind_Onshore,404103.33266513015
Netzero,DNK,2035,Wind_Onshore,407942.65882163757
Netzero,DNK,2040,Wind_Onshore,411243.1918783665
Netzero,DNK,2045,Wind_Onshore,414516.245554986
Netzero,DNK,2050,Wind_Onshore,418566.6890210564
Netzero,EGY,2025,Wind_Onshore,7991625.276997121
Netzero,EGY,2030,Wind_Onshore,8646952.117605232
Netzero,EGY,2035,Wind_Onshore,9331888.779386127
Netzero,EGY,2040,Wind_Onshore,10026144.721639508
Netzero,EGY,2045,Wind_Onshore,10695926.37041792
Netzero,EGY,2050,Wind_Onshore,11311806.074873311
Netzero,ESP,2025,Wind_Onshore,3227728.4233403513
Netzero,ESP,2030,Wind_Onshore,3239102.8754562736
Netzero,ESP,2035,Wind_Onshore,3259062.3495522677
Netzero,ESP,2040,Wind_Onshore,3285308.9524637493
Netzero,ESP,2045,Wind_Onshore,3316423.815071498
Netzero,ESP,2050,Wind_Onshore,3351412.065307177
Netzero,EST,2025,Wind_Onshore,91386.9299825598
Netzero,EST,2030,Wind_Onshore,88876.93332122982
Netzero,EST,2035,Wind_Onshore,86728.52539189396
Netzero,EST,2040,Wind_Onshore,84955.26765387917
Netzero,EST,2045,Wind_Onshore,83543.47987561328
