Scenario,ISO,Country,Year,inflation,unemployment,gdp_ppp,population
Delayed transition,BEL,Belgium,2030,1.7971685528755184,6.424546241760254,605.297707712642,11.733
Delayed transition,BEL,Belgium,2035,1.949618399143219,5.996273994445801,623.885121408682,11.8629
Delayed transition,BEL,Belgium,2040,2.25605833530426,6.097012877464294,629.3589623181,12.0012
Delayed transition,BEL,Belgium,2045,2.4024403691291814,6.258498549461365,653.00343293884,12.1406
Delayed transition,BEL,Belgium,2050,2.230817556381226,6.611269950866699,679.230973783268,12.2771
Delayed transition,BGR,Bulgaria,2025,2.3570718169212337,4.48517906665802,175.7704396446,6.64
Delayed transition,BGR,Bulgaria,2030,1.065308839082718,4.694137334823608,197.037576464016,6.3807
Delayed transition,BGR,Bulgaria,2035,1.6646713018417356,4.509466767311096,210.312147835509,6.1436
Delayed transition,BGR,Bulgaria,2040,1.9207339584827428,4.347389936447144,216.5936545144,5.9214
Delayed transition,BGR,Bulgaria,2045,2.0069593787193303,4.479047656059266,228.007076014923,5.7156
Delayed transition,BGR,Bulgaria,2050,2.121540009975434,4.45306122303009,239.389593571489,5.5286
Delayed transition,BRA,Brazil,2025,2.9507552981376644,7.258793711662292,3181.69359736183,219.5342
Delayed transition,BRA,Brazil,2030,3.044397234916687,7.107946872711182,3350.2292976414,224.2439
Delayed transition,BRA,Brazil,2035,3.732553541660309,6.840854406356812,3530.26351341754,227.6042
Delayed transition,BRA,Brazil,2040,4.295977592468262,6.4282273054122925,3820.85518271172,229.6076
Delayed transition,BRA,Brazil,2045,4.775351643562317,6.174208283424377,4319.21116781081,230.2868
Delayed transition,BRA,Brazil,2050,4.994645118713379,5.954367160797119,4925.10720169952,229.6508
Delayed transition,CAN,Canada,2025,2.144050896167756,6.804788589477539,1768.26783961923,39.4538
Delayed transition,CAN,Canada,2030,1.543520450592041,6.807997465133667,1936.21664106992,40.6606
Delayed transition,CAN,Canada,2035,2.036991387605668,7.047994613647461,2187.34531806231,41.4221
Delayed transition,CAN,Canada,2040,1.9926868379116056,6.952285051345825,2433.25623143113,42.1159
Delayed transition,CAN,Canada,2045,2.0888025760650635,6.86648976802826,2668.02415165292,42.7737
Delayed transition,CAN,Canada,2050,2.013645976781845,6.695242166519165,2912.50266650999,43.4562
Delayed transition,CHE,Switzerland,2025,1.401075005531311,2.6061807274818425,574.751093700918,8.8939
Delayed transition,CHE,Switzerland,2030,1.3221646845340729,2.482918739318848,584.660098773565,9.0241
Delayed transition,CHE,Switzerland,2035,1.1618770062923434,2.4657766819000244,599.663985690026,9.1757
Delayed transition,CHE,Switzerland,2040,1.5508966445922852,2.744189620018006,612.636036442945,9.3254
Delayed transition,CHE,Switzerland,2045,1.8619611561298368,2.6821983456611638,631.909028969424,9.4874
Delayed transition,CHE,Switzerland,2050,1.9974067509174347,2.549952328205109,654.414491917064,9.6685
Delayed transition,CHL,Chile,2025,3.45953905582428,6.6677751541137695,467.629229995525,19.7585
Delayed transition,CHL,Chile,2030,1.1868524849414828,7.102053761482239,495.089855401027,20.1315
Delayed transition,CHL,Chile,2035,0.7169400751590729,6.943837642669678,521.714007180529,20.4065
Delayed transition,CHL,Chile,2040,1.3824695050716405,6.745109081268311,547.982585464589,20.5708
Delayed transition,CHL,Chile,2045,2.0396186709404,6.572121739387512,587.95930226618,20.6284
Delayed transition,CHL,Chile,2050,2.08827942609787,6.347390651702881,635.26638184884,20.6037
Delayed transition,CHN,China,2025,1.7909030318260195,5.658219814300537,25479.3482622542,1411.3712
Delayed transition,CHN,China,2030,2.265707969665528,4.913167357444763,29754.1941992912,1402.9482
Delayed transition,CHN,China,2035,3.5944376587867737,4.213099002838135,32674.0547948482,1385.6862
Delayed transition,CHN,China,2040,3.5235938429832454,4.238990664482117,34408.1653840643,1362.7381
Delayed transition,CHN,China,2045,2.7176109552383427,4.24284827709198,37291.9606913831,1332.6328
Delayed transition,CHN,China,2050,3.350168287754059,4.232801318168639,40275.4116622593,1293.6929
Delayed transition,CZE,Czech Republic,2025,2.1718529760837555,4.242886543273926,398.721993321875,10.789
Delayed transition,CZE,Czech Republic,2030,2.1400259137153625,5.123118042945861,423.838310333763,10.6405
Delayed transition,CZE,Czech Republic,2035,1.7989776432514193,5.517170667648315,438.717972082381,10.4894
Delayed transition,CZE,Czech Republic,2040,2.0438230931758885,5.404163479804993,445.517414179092,10.3569
Delayed transition,CZE,Czech Republic,2045,2.3147898912429814,5.077365875244141,465.413929769489,10.2605
Delayed transition,CZE,Czech Republic,2050,2.1800301671028137,4.856073141098023,486.256136653213,10.1916
Delayed transition,DEU,Germany,2025,2.239546984434128,3.9211224913597102,4019.04622364158,83.1263
Delayed transition,DEU,Germany,2030,2.000183492898941,3.9585371017456055,4149.42578288693,82.4598
Delayed transition,DEU,Germany,2035,2.127066314220429,3.9380065798759465,4218.23930862873,81.9027
Delayed transition,DEU,Germany,2040,2.103201985359192,3.933078289031983,4258.83565984289,81.4023
Delayed transition,DEU,Germany,2045,2.141651213169098,3.942977011203766,4449.97209326057,80.9679
Delayed transition,DEU,Germany,2050,2.0513889193534847,4.040633320808411,4652.26325307103,80.5313
Delayed transition,DNK,Denmark,2025,2.0692769587039943,6.035739541053772,322.104683204598,5.8698
Delayed transition,DNK,Denmark,2030,2.077693223953246,6.660215139389038,338.68622431804,5.9254
Delayed transition,DNK,Denmark,2035,2.3764693140983577,6.582344055175782,349.741001054572,5.9817
Delayed transition,DNK,Denmark,2040,2.237762928009033,6.954255819320679,354.933950816334,6.0301
Delayed transition,DNK,Denmark,2045,2.1665055155754094,7.056549429893494,372.214945619408,6.0781
Delayed transition,DNK,Denmark,2050,2.142776846885681,7.072078824043274,392.37612820741,6.1375
Delayed transition,EGY,Egypt,2025,20.28764247894287,8.18817400932312,1385.77437260675,117.1798
Delayed transition,EGY,Egypt,2030,-0.3240540334954858,8.2968168258667,1727.76395066643,126.7888
Delayed transition,EGY,Egypt,2035,-0.4277401566505431,7.6414395570755005,2078.73778752715,136.832
Delayed transition,EGY,Egypt,2040,0.8411792069673538,7.30446195602417,2353.04964437445,147.0119
Delayed transition,EGY,Egypt,2045,1.2272239327430725,7.184546947479248,2830.40126075089,156.833
Delayed transition,EGY,Egypt,2050,1.7266151905059812,7.102810025215149,3525.56041459807,165.8638
Delayed transition,ESP,Spain,2025,2.389285773038864,12.300669193267824,1767.88426397604,47.3281
Delayed transition,ESP,Spain,2030,2.131163775920868,12.061198234558104,1844.29642699308,47.4949
Delayed transition,ESP,Spain,2035,2.7430279850959773,11.549947977066038,1916.38699807588,47.7876
Delayed transition,ESP,Spain,2040,2.874664008617401,11.841718912124636,1988.91846750002,48.1725
Delayed transition,ESP,Spain,2045,2.87726092338562,11.79345059394836,2143.62046866842,48.6288
Delayed transition,ESP,Spain,2050,2.859097719192505,11.76725459098816,2311.79350525139,49.1419
Delayed transition,EST,Estonia,2025,1.9680202305316925,6.9544438123703,45.8596012276038,1.34
Delayed transition,EST,Estonia,2030,0.9336462169885636,6.122467875480652,53.792465530254,1.3032
Delayed transition,EST,Estonia,2035,1.2352723777294154,6.269732117652893,58.2471264802996,1.2717
Delayed transition,EST,Estonia,2040,1.8128186166286475,6.336180329322815,59.7353674352886,1.2457
Delayed transition,EST,Estonia,2045,1.7942521870136257,6.317048192024231,61.3235685999317,1.225
Delayed transition,EST,Estonia,2050,2.0860689282417297,6.167969346046448,62.6284502763713,1.2076
Delayed transition,FIN,Finland,2025,2.043683260679245,8.196514368057251,255.769124561419,5.5051
Delayed transition,FIN,Finland,2030,1.989560514688492,7.813429832458496,273.806002874628,5.477
Delayed transition,FIN,Finland,2035,1.8752223551273348,7.414734601974487,287.713175109385,5.4587
Delayed transition,FIN,Finland,2040,2.130725741386413,7.474530696868896,293.753859300201,5.4441
Delayed transition,FIN,Finland,2045,2.388542652130127,7.492852449417114,305.439554733365,5.4353
Delayed transition,FIN,Finland,2050,2.5289257764816284,7.449042558670044,319.123912885597,5.4431
Delayed transition,FRA,France,2025,2.330079823732376,7.520320653915405,2826.67374466364,64.7393
Delayed transition,FRA,France,2030,1.976250410079956,7.92698872089386,2985.47825535622,65.3338
Delayed transition,FRA,France,2035,2.0999850630760197,7.801685452461243,3059.38497743532,66.1037
Delayed transition,FRA,France,2040,2.400884211063385,7.922661185264587,3095.47266222415,66.9077
Delayed transition,FRA,France,2045,2.5172075629234314,7.938878655433655,3242.63558781741,67.6279
Delayed transition,FRA,France,2050,2.569043517112732,8.127077102661133,3411.55419119991,68.2413
Delayed transition,GBR,United Kingdom,2025,2.5438945889472966,5.061630725860596,2930.47398895617,67.4562
Delayed transition,GBR,United Kingdom,2030,2.199212193489075,4.688053965568543,3138.96788176429,68.2525
Delayed transition,GBR,United Kingdom,2035,2.113152861595154,3.928028225898743,3330.53852048284,69.1563
Delayed transition,GBR,United Kingdom,2040,2.512216031551361,4.453001856803894,3502.0927354706,70.1362
Delayed transition,GBR,United Kingdom,2045,2.048282682895661,3.987125515937805,3812.88222802672,71.2303
Delayed transition,GBR,United Kingdom,2050,2.161157190799713,3.740895569324493,4161.5706252338,72.4188
Delayed transition,GRC,Greece,2025,2.292804002761841,9.15593957901001,313.732144115749,10.3055
Delayed transition,GRC,Greece,2030,2.149696171283722,11.25625991821289,338.545893330953,10.1387
Delayed transition,GRC,Greece,2035,2.202639698982239,11.917451381683346,349.016727169823,10.0089
Delayed transition,GRC,Greece,2040,2.6399644613265987,12.35860896110534,358.140127738896,9.9031
Delayed transition,GRC,Greece,2045,2.6860601305961604,12.577427625656124,380.011378202517,9.8109
Delayed transition,GRC,Greece,2050,2.1101294755935665,12.777657747268671,402.588564487111,9.7252
Delayed transition,HKG,Hong Kong,2025,2.0989379286766057,4.084756553173064,398.748708754658,7.4569
Delayed transition,HKG,Hong Kong,2030,1.72259384393692,3.832358419895173,435.133865256314,7.4774
Delayed transition,HKG,Hong Kong,2035,2.1852990984916687,4.177117109298706,441.770541585457,7.4606
Delayed transition,HKG,Hong Kong,2040,2.3747953772544856,4.011860430240631,430.496240331955,7.427
Delayed transition,HKG,Hong Kong,2045,1.9654628932476044,4.016201615333557,428.908563528947,7.3874
Delayed transition,HKG,Hong Kong,2050,2.014073073863983,3.906488835811615,425.443323127504,7.3607
Delayed transition,HRV,Croatia,2025,1.8770689666271203,6.185015439987183,132.262798141767,3.9577
Delayed transition,HRV,Croatia,2030,1.1967058479785917,6.3053505420684814,146.667720723813,3.8221
Delayed transition,HRV,Croatia,2035,1.763032168149948,6.575021862983704,152.011673700174,3.6988
Delayed transition,HRV,Croatia,2040,1.9624222517013552,6.634705066680908,151.428011652569,3.5814
Delayed transition,HRV,Croatia,2045,2.0131178498268123,6.595125555992127,154.055013918517,3.4717
Delayed transition,HRV,Croatia,2050,2.3579787015914917,6.484057307243347,155.980262343855,3.3712
Delayed transition,HUN,Hungary,2025,3.161471992731095,6.038425803184509,324.41623090248,9.5376
Delayed transition,HUN,Hungary,2030,2.7296116352081303,5.463960886001587,360.596233990193,9.3513
Delayed transition,HUN,Hungary,2035,2.013048470020294,5.239878177642822,380.182964313545,9.1593
Delayed transition,HUN,Hungary,2040,2.114356756210328,4.840927481651306,387.173236877126,8.9618
Delayed transition,HUN,Hungary,2045,2.451280355453492,4.395408034324646,402.664120316519,8.771
Delayed transition,HUN,Hungary,2050,2.184380292892456,4.114791750907898,417.18577897823,8.5963
Delayed transition,IDN,Indonesia,2025,2.086476355791092,6.471699357032776,3528.11047117316,291.944
Delayed transition,IDN,Indonesia,2030,1.6575009524822235,6.760380506515503,4273.65259028379,303.0448
Delayed transition,IDN,Indonesia,2035,1.1193901598453524,6.759724855422974,4792.63505681545,312.3816
Delayed transition,IDN,Indonesia,2040,1.3916818797588348,6.705749154090881,5196.0668460507,319.608
Delayed transition,IDN,Indonesia,2045,1.6870220601558688,6.69928252696991,5851.93136234044,324.7322
Delayed transition,IDN,Indonesia,2050,1.7431940734386446,6.672719717025757,6604.19017473982,327.7903
Delayed transition,IND,India,2025,4.2817702293396,8.061308979988098,10972.6429677386,1454.6067
Delayed transition,IND,India,2030,1.6811837852001197,7.677213788032532,14385.0444198765,1514.8178
Delayed transition,IND,India,2035,1.5315526425838475,7.743137836456299,16435.4419610401,1561.564
Delayed transition,IND,India,2040,1.9515708088874817,7.680420756340027,18095.500721488,1597.494
Delayed transition,IND,India,2045,2.3159214854240417,7.669018626213074,21247.0204862405,1621.711
Delayed transition,IND,India,2050,2.6157867908477788,7.506014108657837,25463.8891967321,1634.4847
Delayed transition,IRL,Ireland,2025,1.9477192163467405,6.30628228187561,552.66943916659,5.0954
Delayed transition,IRL,Ireland,2030,2.6033301353454594,5.016792178153992,614.337683059947,5.2329
Delayed transition,IRL,Ireland,2035,2.235847294330597,4.332187175750732,664.081388817414,5.3849
Delayed transition,IRL,Ireland,2040,2.308496356010437,4.267833948135376,712.090210842812,5.5489
Delayed transition,IRL,Ireland,2045,2.227714240550995,4.1636964082717896,795.093597503313,5.7201
Delayed transition,IRL,Ireland,2050,2.111355185508728,4.121331095695496,891.120460950814,5.8909
Delayed transition,ITA,Italy,2025,1.759302407503128,8.201647996902466,2290.75118168773,58.5938
Delayed transition,ITA,Italy,2030,2.0175904631614685,9.280943155288696,2349.27233893751,57.7946
Delayed transition,ITA,Italy,2035,2.0664742588996887,9.819077253341678,2386.83575832721,57.1614
Delayed transition,ITA,Italy,2040,2.302293837070465,10.785164594650274,2402.03988560899,56.6111
Delayed transition,ITA,Italy,2045,2.17125290632248,11.454941749572754,2506.32079995104,56.0978
Delayed transition,ITA,Italy,2050,2.2558727264404297,12.068675041198734,2618.28279059896,55.5872
Delayed transition,JPN,Japan,2025,1.920840233564377,1.739692360162735,4829.80295019138,122.9555
Delayed transition,JPN,Japan,2030,1.4353353381156924,3.047929167747498,4927.71293168692,119.3545
Delayed transition,JPN,Japan,2035,1.689790815114975,3.3156713247299194,4942.18662595835,116.0572
Delayed transition,JPN,Japan,2040,2.0774056911468506,3.685899078845978,4827.59842683413,112.672
Delayed transition,JPN,Japan,2045,2.1780558824539185,3.921433210372925,4858.63057893442,109.2691
Delayed transition,JPN,Japan,2050,2.009100437164306,3.9774980545043936,5003.71396642433,105.9877
Delayed transition,KOR,South Korea,2025,2.2512094974517822,3.3424950838089,2165.90155389714,53.5647
Delayed transition,KOR,South Korea,2030,1.7627786993980403,3.307579040527344,2333.6642184397,53.1681
Delayed transition,KOR,South Korea,2035,1.5162727236747742,2.960698783397674,2362.96251511081,52.5665
Delayed transition,KOR,South Korea,2040,1.8738289773464207,3.0726261138916016,2295.7135785418,51.6463
Delayed transition,KOR,South Korea,2045,2.2951576113700862,3.0476499199867244,2320.07270954031,50.4272
Delayed transition,KOR,South Korea,2050,2.2303473949432373,3.213459134101868,2371.98420754422,49.0349
Delayed transition,LTU,Lithuania,2025,2.020396888256073,6.623591184616089,105.227212279487,2.7097
Delayed transition,LTU,Lithuania,2030,1.4408656358718874,6.568923711776733,118.082526857228,2.567
Delayed transition,LTU,Lithuania,2035,1.061661034822464,6.940467953681946,122.229092099452,2.4383
Delayed transition,LTU,Lithuania,2040,1.473918825387955,7.124965071678161,120.824446660638,2.3201
Delayed transition,LTU,Lithuania,2045,1.604469686746597,7.222996830940247,120.987489712846,2.215
Delayed transition,LTU,Lithuania,2050,1.8287252783775327,7.039914488792419,120.17548797578,2.1198
Delayed transition,LVA,Latvia,2025,1.611333459615707,6.679459929466248,57.9297769323586,1.8258
Delayed transition,LVA,Latvia,2030,1.0214784294366837,7.365838050842285,62.6990954724395,1.7238
Delayed transition,LVA,Latvia,2035,1.3711549937725065,7.241954922676086,65.4494375885463,1.6345
Delayed transition,LVA,Latvia,2040,1.6831384003162388,7.310330867767334,65.639677476117,1.5592
Delayed transition,LVA,Latvia,2045,1.7843248248100283,7.3756502866744995,66.5364246343853,1.4962
Delayed transition,LVA,Latvia,2050,2.1184333562850948,7.142370820045471,67.7459682238563,1.442
Delayed transition,MEX,Mexico,2025,2.386923611164093,3.5865479707717896,2485.0041714091,131.5929
Delayed transition,MEX,Mexico,2030,1.4013432562351225,3.1308960318565373,2763.85097489582,136.8536
Delayed transition,MEX,Mexico,2035,1.750579506158829,2.8049381375312805,2955.00049835201,141.4694
Delayed transition,MEX,Mexico,2040,2.508742570877076,2.5377335548400883,3162.74259682935,145.3424
Delayed transition,MEX,Mexico,2045,2.9259977340698247,2.42205810546875,3481.69499806697,148.3839
Delayed transition,MEX,Mexico,2050,3.1502131223678598,2.2582265138626094,3850.56246414833,150.6234
Delayed transition,MYS,Malaysia,2025,1.9138279855251308,3.9667629599571215,960.442419894397,36.1155
Delayed transition,MYS,Malaysia,2030,2.2691153287887573,3.599856436252594,1137.75259160271,37.8743
Delayed transition,MYS,Malaysia,2035,2.623420715332031,3.371207594871521,1253.35505169251,39.4885
Delayed transition,MYS,Malaysia,2040,2.8266409635543828,3.239203810691834,1308.97227234183,40.9228
Delayed transition,MYS,Malaysia,2045,2.759746372699738,3.143686294555664,1417.03925189101,42.188
Delayed transition,MYS,Malaysia,2050,2.9554600119590764,3.074493885040283,1544.74482752267,43.2807
Delayed transition,NLD,Netherlands,2025,1.747716903686524,4.395522594451904,953.778774983093,17.484
Delayed transition,NLD,Netherlands,2030,1.88803106546402,6.023139476776124,1023.98532237432,17.5967
Delayed transition,NLD,Netherlands,2035,2.089224934577941,6.310515761375427,1059.01175701704,17.697
Delayed transition,NLD,Netherlands,2040,2.12994909286499,6.907530069351196,1072.32073009465,17.7468
Delayed transition,NLD,Netherlands,2045,2.236563682556153,7.0926735401153564,1116.97690481905,17.7597
Delayed transition,NLD,Netherlands,2050,2.249635100364685,7.364275097846985,1163.52716379065,17.7691
Delayed transition,NOR,Norway,2025,2.419554531574249,4.194154381752014,336.036155757911,5.5349
Delayed transition,NOR,Norway,2030,1.7295491397380829,3.832447290420532,356.896069912576,5.6282
Delayed transition,NOR,Norway,2035,1.3352149128913875,3.731427490711212,383.18758939226,5.743
Delayed transition,NOR,Norway,2040,1.4359783828258512,3.8122121095657353,406.925984189923,5.8576
Delayed transition,NOR,Norway,2045,1.7935167551040645,3.839185416698456,432.243923669978,5.9733
Delayed transition,NOR,Norway,2050,2.103217959403992,3.782460451126098,460.348516799953,6.0972
Delayed transition,NZL,New Zealand,2025,3.001406848430633,3.930094122886658,206.057297343674,5.2888
Delayed transition,NZL,New Zealand,2030,1.523496061563492,3.0765392184257503,225.363828710891,5.486
Delayed transition,NZL,New Zealand,2035,1.1600644290447235,2.981555342674255,246.349614476077,5.617
Delayed transition,NZL,New Zealand,2040,1.5629994571208954,3.167857944965362,266.609742276516,5.7364
Delayed transition,NZL,New Zealand,2045,2.076835453510284,3.1073959469795227,289.760634157027,5.8476
Delayed transition,NZL,New Zealand,2050,2.0878306627273564,2.9107242226600647,314.426645198266,5.951
Delayed transition,POL,Poland,2025,2.538507103919984,5.4138325452804565,1343.24028592895,38.7873
Delayed transition,POL,Poland,2030,1.6045298874378209,4.7520153522491455,1548.63904967349,37.9505
Delayed transition,POL,Poland,2035,0.6162670552730561,4.329005479812622,1670.2407432352,37.1403
Delayed transition,POL,Poland,2040,0.9128275811672212,4.041884660720825,1728.35887357859,36.3515
Delayed transition,POL,Poland,2045,1.6062920987606049,3.67006504535675,1794.24700058274,35.5964
Delayed transition,POL,Poland,2050,2.2518271803855896,3.500828921794891,1848.94919260772,34.9124
Delayed transition,PRT,Portugal,2025,2.3104228675365444,6.974133372306823,349.219122881779,10.137
Delayed transition,PRT,Portugal,2030,2.071578085422516,7.817541718482971,376.330405436251,9.9988
Delayed transition,PRT,Portugal,2035,2.46142029762268,7.734424114227295,392.8060990057,9.8932
Delayed transition,PRT,Portugal,2040,2.9622126817703247,7.734485149383545,404.92775066355,9.795
Delayed transition,PRT,Portugal,2045,2.833249151706696,8.015722513198853,430.213519665739,9.6978
Delayed transition,PRT,Portugal,2050,2.7572765946388245,8.172688484191895,456.81476554158,9.5999
Delayed transition,ROU,Romania,2025,3.327939569950104,3.5261542797088627,566.904812020643,18.7779
Delayed transition,ROU,Romania,2030,2.183312475681305,3.0768533349037166,628.134727340545,18.187
Delayed transition,ROU,Romania,2035,2.6471561789512634,3.142902374267578,663.201463558534,17.5902
Delayed transition,ROU,Romania,2040,2.338643968105316,2.9670137166976924,673.914101814066,17.005
Delayed transition,ROU,Romania,2045,2.552489638328552,2.909553289413452,694.934176396902,16.4251
Delayed transition,ROU,Romania,2050,2.719079971313476,2.8678141832351685,711.436280346527,15.8521
Delayed transition,RUS,Russia,2025,5.19138503074646,3.1710509061813354,3941.55144629988,146.9663
Delayed transition,RUS,Russia,2030,1.137221664190292,4.453990817070007,4242.18313909429,144.667
Delayed transition,RUS,Russia,2035,1.6380140781402588,4.09457814693451,4395.05455738089,142.8902
Delayed transition,RUS,Russia,2040,1.9198011755943292,3.894486248493194,4165.96455559366,141.5408
Delayed transition,RUS,Russia,2045,2.3891751766204834,3.750381410121918,4307.88618835317,140.6934
Delayed transition,RUS,Russia,2050,2.77932208776474,3.66321074962616,4758.40137401579,140.1192
Delayed transition,SGP,Singapore,2025,1.846725910902024,2.2266875505447388,566.278901875211,6.3544
Delayed transition,SGP,Singapore,2030,1.5222575366497042,2.1637157797813416,624.98801750234,6.569
Delayed transition,SGP,Singapore,2035,2.5935059785842896,2.3910558819770817,645.141186079613,6.7405
Delayed transition,SGP,Singapore,2040,2.921254813671112,2.255389153957367,630.135129204926,6.8639
Delayed transition,SGP,Singapore,2045,3.1609094738960266,2.466269433498383,635.598426061626,6.9477
Delayed transition,SGP,Singapore,2050,2.9218122363090515,2.451557099819184,641.543254244984,7.0075
Delayed transition,SVK,Slovakia,2025,2.687500655651092,5.722178101539612,186.08572221682,5.4706
Delayed transition,SVK,Slovakia,2030,1.893042266368866,5.996673941612244,202.363531574471,5.4272
Delayed transition,SVK,Slovakia,2035,1.8680056631565096,6.104206681251526,214.578272884546,5.3693
Delayed transition,SVK,Slovakia,2040,1.944843381643295,5.7377084493637085,222.311873324684,5.2976
Delayed transition,SVK,Slovakia,2045,1.834797769784928,5.659740447998047,234.723675059473,5.2237
Delayed transition,SVK,Slovakia,2050,1.86435940861702,5.55336344242096,247.37812239321,5.1517
Delayed transition,SVN,Slovenia,2025,1.702315270900726,3.973181128501892,80.4191248413684,2.1025
Delayed transition,SVN,Slovenia,2030,1.9912839233875277,4.1575692892074585,88.6850443122097,2.089
Delayed transition,SVN,Slovenia,2035,1.9682956337928768,4.216074466705322,92.6847321218379,2.0753
Delayed transition,SVN,Slovenia,2040,2.160585403442383,4.237442255020142,93.6937204783954,2.0613
Delayed transition,SVN,Slovenia,2045,2.369808793067932,4.125028371810913,96.5322634135681,2.0474
Delayed transition,SVN,Slovenia,2050,2.322627723217011,4.250609636306763,99.7551033049509,2.0317
Delayed transition,SWE,Sweden,2025,2.196286112070084,9.122870683670044,546.891319031302,10.5109
Delayed transition,SWE,Sweden,2030,1.9443707764148712,7.904338002204895,613.499200291631,10.7006
Delayed transition,SWE,Sweden,2035,2.100463092327118,7.305382370948791,659.699232846418,10.8958
Delayed transition,SWE,Sweden,2040,2.275468826293945,7.182605624198914,684.026654485226,11.1082
Delayed transition,SWE,Sweden,2045,2.2730865478515625,7.158675909042358,722.611903786555,11.3559
Delayed transition,SWE,Sweden,2050,2.249562561511993,7.157779097557068,764.079332304851,11.6408
Delayed transition,TWN,Taiwan,2025,1.2696975469589231,4.639153003692627,1233.06899515562,23.2399
Delayed transition,TWN,Taiwan,2030,1.6367062628269191,4.0572417974472055,1343.75866327889,22.8612
Delayed transition,TWN,Taiwan,2035,1.355581939220428,4.205213427543641,1363.18773583991,22.3309
Delayed transition,TWN,Taiwan,2040,1.5532268881797786,4.3398802280426025,1307.91583234807,21.635
Delayed transition,TWN,Taiwan,2045,1.798966079950333,4.206555962562561,1265.74344455186,20.8113
Delayed transition,TWN,Taiwan,2050,1.9989042282104492,4.334317088127136,1211.65018504633,19.929
Delayed transition,USA,United States,2025,2.231320977210999,3.787767708301544,20627.296776301,338.3907
Delayed transition,USA,United States,2030,1.9977586865425117,4.3298712968826285,22435.9999685037,346.2928
Delayed transition,USA,United States,2035,2.4703360199928284,4.660920023918152,23475.6327040205,353.7667
Delayed transition,USA,United States,2040,2.523365497589112,4.694095373153687,24184.7978753253,360.8058
Delayed transition,USA,United States,2045,2.569686353206634,4.621885299682617,25507.9304772373,367.2721
Delayed transition,USA,United States,2050,2.407394528388977,4.5512542724609375,26756.9273305002,373.3425
Delayed transition,VNM,Viet Nam,2025,2.156532168388367,3.3524764776229854,1163.66069313521,103.8072
Delayed transition,VNM,Viet Nam,2030,2.7683258652687077,3.131460726261139,1571.78550953841,107.1094
Delayed transition,VNM,Viet Nam,2035,2.158214151859284,3.4178391695022583,1924.5042888239,109.5953
Delayed transition,VNM,Viet Nam,2040,2.320792555809021,3.3760054707527165,2171.40982400606,111.4396
Delayed transition,VNM,Viet Nam,2045,2.339987814426422,3.481845498085022,2494.33071746887,112.7286
Delayed transition,VNM,Viet Nam,2050,2.4186878204345703,3.4761731028556824,2842.18799479625,113.5181
Delayed transition,ZAF,South Africa,2025,4.951119661331177,30.07093477249145,716.104229323338,61.7364
Delayed transition,ZAF,South Africa,2030,4.198164463043213,28.12375020980835,740.34321074683,64.2587
Delayed transition,ZAF,South Africa,2035,3.96541178226471,28.256253719329838,781.686788154906,66.2607
Delayed transition,ZAF,South Africa,2040,4.011673927307129,28.688363075256344,845.922916999329,67.805
Delayed transition,ZAF,South Africa,2045,4.157994389533997,28.78329944610596,973.838587453784,68.8949
Delayed transition,ZAF,South Africa,2050,3.9291806221008314,28.74532699584961,1150.17455925256,69.4573
NDC,ARG,Argentina,2025,100.69784927368168,11.244554758071905,818.985324408301,46.4636
NDC,ARG,Argentina,2030,-1.3097664304077623,10.040025949478151,898.05260492049,47.6556
NDC,ARG,Argentina,2035,-2.4192194938659672,8.872516393661499,953.71594986372,48.7485
NDC,ARG,Argentina,2040,0.0231078444048762,8.10836911201477,1013.5361686453,49.7239
NDC,ARG,Argentina,2045,1.09621462225914,7.824471473693848,1084.6276207543,50.5382
NDC,ARG,Argentina,2050,1.6080945730209348,7.690122723579407,1174.12475020514,51.1738
NDC,AUS,Australia,2025,2.6448914408683777,4.663813352584839,1256.05499999801,27.1235
NDC,AUS,Australia,2030,2.4773105978965764,4.963113307952881,1346.76960319038,28.403
NDC,AUS,Australia,2035,2.3783102631568904,4.916621088981628,1490.28649581362,29.3463
NDC,AUS,Australia,2040,2.3260858058929443,4.886741876602173,1663.11014555311,30.2387
NDC,AUS,Australia,2045,2.402907311916351,4.850092768669128,1841.05229320773,31.1197
NDC,AUS,Australia,2050,2.521321415901184,4.841156244277954,2018.25786068734,32.0157
NDC,AUT,Austria,2025,2.611960709095001,5.751667737960815,455.180030589389,8.9933
NDC,AUT,Austria,2030,2.1472104191780086,6.486621499061584,486.993303301032,9.0445
NDC,AUT,Austria,2035,2.1666341423988342,6.744450449943543,505.909987333043,9.0936
NDC,AUT,Austria,2040,2.1421666145324707,6.828118801116943,521.488687268197,9.1347
NDC,AUT,Austria,2045,2.3187307119369502,6.853542447090149,540.923554598185,9.1781
NDC,AUT,Austria,2050,2.509791731834411,6.839166522026062,561.974681967427,9.2167
NDC,BEL,Belgium,2025,1.9589735567569733,6.14869225025177,568.501566128808,11.6265
NDC,BEL,Belgium,2030,1.854980826377868,6.3574700355529785,599.472994503084,11.733
NDC,BEL,Belgium,2035,1.9126524329185488,6.439995408058167,622.467552862611,11.8629
NDC,BEL,Belgium,2040,2.03422862291336,6.4394770860672,638.55641525573,12.0012
NDC,BEL,Belgium,2045,2.191173732280732,6.403844475746155,657.300854973446,12.1406
