Scenario,Country,partner,ISO,Year,inflation,unemployment,Model,GDP_damage,GDP_no_damage,Population
Fragmented World,Japan,Japan,JPN,2027,-0.0165743927160898,0.0506719946861267,,,,
Fragmented World,Latvia,Latvia,LVA,2027,0.072153608004252,0.0030208826065063,,,,
Fragmented World,Lithuania,Lithuania,LTU,2027,0.0631319284439086,0.014151374499003,,,,
Fragmented World,Malaysia,Malaysia,MYS,2027,-0.0909805695215861,0.0886303782463073,,,,
Fragmented World,Mexico,Mexico,MEX,2027,0.0834780832131703,0.1141950090726216,,,,
Fragmented World,Netherlands,Netherlands,NLD,2027,0.0311033527056375,0.0223368803660074,,,,
Fragmented World,New Zealand,New Zealand,NZL,2027,0.062579055627187,0.0522878766059874,,,,
Fragmented World,Norway,Norway,NOR,2027,0.0355178515116373,-0.0004963278770446,,,,
Fragmented World,Poland,Poland,POL,2027,0.0729953050613402,0.4209380944569905,,,,
Fragmented World,Portugal,Portugal,PRT,2027,0.0750862956047057,-0.0982513825098673,,,,
Fragmented World,Romania,Romania,ROU,2027,0.1092636982599894,-0.0445495843887328,,,,
Fragmented World,Russia,Russia,RUS,2027,0.0144074161847432,-0.0011098384857177,,,,
Fragmented World,Singapore,Singapore,SGP,2027,0.0661821564038594,0.1272573967774709,,,,
Fragmented World,Slovakia,Slovakia,SVK,2027,0.0281482338905334,0.0536053180694579,,,,
Fragmented World,Slovenia,Slovenia,SVN,2027,0.0927086075146992,0.0605459610621134,,,,
Fragmented World,South Africa,South Africa,ZAF,2027,-0.0468914906183878,0.0868614514668782,,,,
Fragmented World,South Korea,South Korea,KOR,2027,0.0743305285771687,0.0771781206130981,,,,
Fragmented World,Spain,Spain,ESP,2027,0.0944759249687194,-0.0547028382619221,,,,
Fragmented World,Sweden,Sweden,SWE,2027,0.0445553759733835,-0.014978806177775,,,,
Fragmented World,Switzerland,Switzerland,CHE,2027,0.0737634599208831,0.0569796164830525,,,,
Fragmented World,Taiwan,Taiwan,TWN,2027,0.0764122307300567,0.0961206952730814,,,,
Fragmented World,Turkey,Turkey,TUR,2027,0.1224182844161987,0.0696510473887125,,,,
Fragmented World,United Kingdom,United Kingdom,GBR,2027,0.0897311766942341,0.096662958463033,,,,
Fragmented World,United States,United States,USA,2027,0.1144808133443196,-0.0242683887481689,,,,
Fragmented World,Viet Nam,Viet Nam,VNM,2027,0.1150710185368856,0.1329034368197123,,,,
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2027,0.1531989574432373,0.0502871672312418,,,,
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2027,0.2639398177464803,0.0016390482584635,,,,
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2027,0.2852490941683451,-0.0066298246383666,,,,
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2027,0.1152678728103637,-0.2160666386286417,,,,
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2027,0.2507234215736389,0.1455456813176473,,,,
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2027,0.110469102859497,0.0564130544662475,,,,
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2027,0.1741952300071716,0.318238894144694,,,,
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2027,0.1229589184125264,0.0424904028574625,,,,
Nationally Determined Contributions (NDCs),China,China,CHN,2027,0.2912111083666484,-0.3640352090199788,,,,
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2027,0.1252547105153402,0.0523312489191691,,,,
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2027,0.1178838908672332,0.7087674140930176,,,,
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2027,0.1274973452091216,-0.0472337007522582,,,,
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2027,-0.0029526154200236,0.1478416124979654,,,,
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2027,0.0307315786679586,-0.0078920125961303,,,,
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2027,-0.0570704738299051,0.0129029353459675,,,,
Nationally Determined Contributions (NDCs),France,France,FRA,2027,0.0729242960611978,-0.121461550394694,,,,
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2027,0.1603961984316508,-0.0431069135665893,,,,
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2027,0.1748253504435221,0.0835590362548827,,,,
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2027,0.203073779741923,0.1109855969746907,,,,
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2027,0.0534480015436807,0.7073338826497396,,,,
Nationally Determined Contributions (NDCs),India,India,IND,2027,0.1648274262746175,0.1299266417821248,,,,
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2027,0.1808269619941711,0.1106667121251424,,,,
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2027,0.0955293873945871,-0.019057273864746,,,,
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2027,0.1005281408627827,0.0581214427947997,,,,
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2027,0.0544355412324269,0.0169033010800679,,,,
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2027,0.0829723278681436,0.0032107432683308,,,,
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2027,0.0650540987650553,0.0054295460383097,,,,
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2027,-0.064600388209025,0.0782137115796406,,,,
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2027,0.206479142109553,0.129840612411499,,,,
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2027,0.1359089910984039,-0.1094968716303507,,,,
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2027,0.1132904092470805,0.0466446876525878,,,,
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2027,0.1213807662328084,0.0069144368171691,,,,
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2027,0.0802217523256937,0.4314225912094116,,,,
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2027,0.1099394559860229,-0.1397539774576822,,,,
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2027,0.2289966742197672,-0.0282491246859232,,,,
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2027,0.3248309095700581,0.0222582022349039,,,,
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2027,0.3012238840262095,0.0985070466995239,,,,
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2027,0.1766804258028666,0.0550686120986938,,,,
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2027,0.0995611846446991,0.0618780453999836,,,,
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2027,0.1693238417307535,0.0874414443969726,,,,
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2027,0.1955183347066243,0.0740948518117268,,,,
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2027,0.1579868992169698,-0.1003339290618896,,,,
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2027,0.0987564822038014,-0.0142899354298909,,,,
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2027,0.0804704427719116,0.0556001861890156,,,,
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2027,0.1043858329455057,0.0919082760810851,,,,
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2027,0.1858448584874471,0.0702264308929443,,,,
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2027,0.0155524611473083,0.2088088989257812,,,,
Nationally Determined Contributions (NDCs),United States,United States,USA,2027,0.2885870536168416,0.136856993039449,,,,
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2027,0.3540861209233601,0.0836448868115742,,,,
Net Zero 2050,Argentina,Argentina,ARG,2027,0.388030211130778,0.0251506964365641,,,,
Net Zero 2050,Australia,Australia,AUS,2027,0.4108446637789408,0.014163573582967,,,,
Net Zero 2050,Austria,Austria,AUT,2027,0.5316344499588013,-0.0589042504628498,,,,
Net Zero 2050,Belgium,Belgium,BEL,2027,0.1944688359896341,-0.4926252365112304,,,,
Net Zero 2050,Brazil,Brazil,BRA,2027,0.5380004048347473,0.150683323542277,,,,
Net Zero 2050,Bulgaria,Bulgaria,BGR,2027,0.2778299301862716,0.0199982325236002,,,,
Net Zero 2050,Canada,Canada,CAN,2027,0.4408649603525797,0.3750532865524292,,,,
Net Zero 2050,Chile,Chile,CHL,2027,0.1149884263674417,0.0025627215703328,,,,
Net Zero 2050,China,China,CHN,2027,1.8157666126887004,-0.3882476091384887,,,,
Net Zero 2050,Croatia,Croatia,HRV,2027,0.3612642089525859,-0.0072025458017985,,,,
Net Zero 2050,Czech Republic,Czech Republic,CZE,2027,0.1461496253808339,0.7106399138768514,,,,
Net Zero 2050,Denmark,Denmark,DNK,2027,0.2532756427923838,-0.1530045270919799,,,,
Net Zero 2050,Egypt,Egypt,EGY,2027,0.2096743583679199,0.1714972654978434,,,,
Net Zero 2050,Estonia,Estonia,EST,2027,0.1272147297859192,-0.0223821401596069,,,,
Net Zero 2050,Finland,Finland,FIN,2027,-0.020789603392283,-0.037800391515096,,,,
Net Zero 2050,France,France,FRA,2027,0.0354139407475789,-0.1492804686228434,,,,
Net Zero 2050,Germany,Germany,DEU,2027,0.1655995448430379,-0.0741347074508666,,,,
Net Zero 2050,Greece,Greece,GRC,2027,0.2894650499025981,0.0624081293741862,,,,
Net Zero 2050,Hong Kong,Hong Kong,HKG,2027,1.1421361068884532,0.0376426776250203,,,,
Net Zero 2050,Hungary,Hungary,HUN,2027,-0.0137506922086079,0.5730846325556437,,,,
Net Zero 2050,India,India,IND,2027,0.323764443397522,0.1249387661616007,,,,
Net Zero 2050,Indonesia,Indonesia,IDN,2027,0.2605111400286357,0.0888875325520833,,,,
Net Zero 2050,Ireland,Ireland,IRL,2027,0.3096856772899627,0.0018420616785685,,,,
Net Zero 2050,Italy,Italy,ITA,2027,0.098475416501363,0.0489236513773599,,,,
Net Zero 2050,Japan,Japan,JPN,2027,-0.0469578107198079,-0.084041674931844,,,,
Net Zero 2050,Latvia,Latvia,LVA,2027,0.2934545477231343,-0.0228364864985147,,,,
Net Zero 2050,Lithuania,Lithuania,LTU,2027,0.2113992969195048,-0.0326727628707885,,,,
Net Zero 2050,Malaysia,Malaysia,MYS,2027,0.0473341345787048,-0.0045676231384277,,,,
Net Zero 2050,Mexico,Mexico,MEX,2027,0.4382145702838897,0.1542966763178507,,,,
Net Zero 2050,Netherlands,Netherlands,NLD,2027,0.1213732560475667,-0.2261585791905721,,,,
Net Zero 2050,New Zealand,New Zealand,NZL,2027,0.121301253636678,0.0253582000732421,,,,
Net Zero 2050,Norway,Norway,NOR,2027,0.2648543715476989,0.0103121399879455,,,,
Net Zero 2050,Poland,Poland,POL,2027,0.0651877522468566,0.3606786727905273,,,,
Net Zero 2050,Portugal,Portugal,PRT,2027,0.0800124009450276,-0.2225390275319417,,,,
Net Zero 2050,Romania,Romania,ROU,2027,0.3286330103874206,-0.0498483180999755,,,,
Net Zero 2050,Russia,Russia,RUS,2027,0.7122883995374045,0.0476765831311543,,,,
Net Zero 2050,Singapore,Singapore,SGP,2027,1.294800321261088,0.0009328722953796,,,,
Net Zero 2050,Slovakia,Slovakia,SVK,2027,0.4563190142313639,0.005784511566162,,,,
Net Zero 2050,Slovenia,Slovenia,SVN,2027,0.3739142119884491,0.029198129971822,,,,
Net Zero 2050,South Africa,South Africa,ZAF,2027,0.0699467261632283,0.0361790657043456,,,,
Net Zero 2050,South Korea,South Korea,KOR,2027,0.2507389386494954,0.0259287556012471,,,,
Net Zero 2050,Spain,Spain,ESP,2027,0.0936560134092966,-0.1208408673604329,,,,
Net Zero 2050,Sweden,Sweden,SWE,2027,0.1724776327610016,-0.0216885407765706,,,,
Net Zero 2050,Switzerland,Switzerland,CHE,2027,-0.0011498232682545,0.0482652783393859,,,,
Net Zero 2050,Taiwan,Taiwan,TWN,2027,0.169460674126943,0.0739331642786661,,,,
Net Zero 2050,Turkey,Turkey,TUR,2027,0.406892458597819,0.0522820154825846,,,,
Net Zero 2050,United Kingdom,United Kingdom,GBR,2027,-0.12227197488149,0.3285767634709676,,,,
Net Zero 2050,United States,United States,USA,2027,0.5194503466288248,0.428996205329895,,,,
Net Zero 2050,Viet Nam,Viet Nam,VNM,2027,1.23715078830719,0.0493427117665608,,,,
Below 2C,Argentina,Argentina,ARG,2028,0.1574780146280924,0.0631296634674071,,,,
Below 2C,Australia,Australia,AUS,2028,0.2408114274342855,0.0261250734329223,,,,
Below 2C,Austria,Austria,AUT,2028,0.2188352346420288,-0.0241559346516926,,,,
Below 2C,Belgium,Belgium,BEL,2028,0.0816162228584289,-0.2942333618799845,,,,
Below 2C,Brazil,Brazil,BRA,2028,0.2547990282376607,0.1434109608332316,,,,
Below 2C,Bulgaria,Bulgaria,BGR,2028,0.1399390300114949,0.0561602115631103,,,,
Below 2C,Canada,Canada,CAN,2028,0.0193719764550526,0.3697919845581054,,,,
Below 2C,Chile,Chile,CHL,2028,0.0482322374979654,0.0356143315633137,,,,
Below 2C,China,China,CHN,2028,0.7423751453558604,-0.3780825932820638,,,,
Below 2C,Croatia,Croatia,HRV,2028,0.1608289877573649,0.0416476329167683,,,,
Below 2C,Czech Republic,Czech Republic,CZE,2028,0.0780147314071654,0.6235009829203287,,,,
Below 2C,Denmark,Denmark,DNK,2028,0.0988298157850901,-0.0336994727452595,,,,
Below 2C,Egypt,Egypt,EGY,2028,0.1332524220148722,0.1392048199971517,,,,
Below 2C,Estonia,Estonia,EST,2028,0.0700638095537821,-0.0056293010711669,,,,
Below 2C,Finland,Finland,FIN,2028,-0.0873985091845194,0.0484053293863932,,,,
Below 2C,France,France,FRA,2028,0.0902011593182881,-0.1639570792516072,,,,
Below 2C,Germany,Germany,DEU,2028,0.1217009822527567,-0.0606197913487751,,,,
Below 2C,Greece,Greece,GRC,2028,0.0063270926475524,0.0937432448069254,,,,
Below 2C,Hong Kong,Hong Kong,HKG,2028,0.4200500349203745,0.0926396250724792,,,,
Below 2C,Hungary,Hungary,HUN,2028,0.0227394898732502,0.6223394076029459,,,,
Below 2C,India,India,IND,2028,0.1240684588750203,0.1248900890350341,,,,
Below 2C,Indonesia,Indonesia,IDN,2028,0.1525832811991373,0.1266382137934366,,,,
Below 2C,Ireland,Ireland,IRL,2028,0.1399383942286173,-0.047116200129191,,,,
Below 2C,Italy,Italy,ITA,2028,0.0774572889010111,0.0333285331726073,,,,
Below 2C,Japan,Japan,JPN,2028,-0.0051050782203674,-0.0309157172838846,,,,
Below 2C,Latvia,Latvia,LVA,2028,0.1145044962565104,-0.0032763083775837,,,,
Below 2C,Lithuania,Lithuania,LTU,2028,0.0735957225163777,0.0090086460113524,,,,
Below 2C,Malaysia,Malaysia,MYS,2028,-0.0955388943354288,0.0279382467269897,,,,
Below 2C,Mexico,Mexico,MEX,2028,0.1684000492095947,0.1233380834261576,,,,
Below 2C,Netherlands,Netherlands,NLD,2028,0.0318968395392099,-0.0552485386530557,,,,
Below 2C,New Zealand,New Zealand,NZL,2028,0.0765207509199777,0.0443197091420491,,,,
Below 2C,Norway,Norway,NOR,2028,0.1050118704636891,-0.0050011078516642,,,,
Below 2C,Poland,Poland,POL,2028,0.0622801383336384,0.3608712752660115,,,,
Below 2C,Portugal,Portugal,PRT,2028,0.1004630923271179,-0.1818339824676513,,,,
Below 2C,Romania,Romania,ROU,2028,0.1363433400789896,-0.0408729116121927,,,,
Below 2C,Russia,Russia,RUS,2028,0.4308397074540456,0.0528155167897542,,,,
Below 2C,Singapore,Singapore,SGP,2028,0.4294149776299794,0.0876177748044331,,,,
Below 2C,Slovakia,Slovakia,SVK,2028,0.1558349728584289,0.0383503437042236,,,,
Below 2C,Slovenia,Slovenia,SVN,2028,0.1806721091270446,0.0500150521596272,,,,
Below 2C,South Africa,South Africa,ZAF,2028,-0.0079150199890136,0.0570225715637206,,,,
Below 2C,South Korea,South Korea,KOR,2028,0.1121519207954406,0.0588734547297159,,,,
Below 2C,Spain,Spain,ESP,2028,0.1284460425376892,-0.0963025093078613,,,,
Below 2C,Sweden,Sweden,SWE,2028,0.0714938739935556,-0.0268379847208658,,,,
Below 2C,Switzerland,Switzerland,CHE,2028,0.0122433404127756,0.0480393966039021,,,,
Below 2C,Taiwan,Taiwan,TWN,2028,0.0550184448560078,0.0823878447214762,,,,
Below 2C,Turkey,Turkey,TUR,2028,0.1944955984751383,0.0732871691385904,,,,
Below 2C,United Kingdom,United Kingdom,GBR,2028,0.0410509904225667,0.0844760338465372,,,,
Below 2C,United States,United States,USA,2028,0.2322693467140197,0.1015580495198567,,,,
Below 2C,Viet Nam,Viet Nam,VNM,2028,0.4643544554710388,0.095112383365631,,,,
Delayed transition,Argentina,Argentina,ARG,2028,0.0967062711715697,0.0666982332865396,,,,
Delayed transition,Australia,Australia,AUS,2028,0.0528437296549478,-0.0315759579340616,,,,
Delayed transition,Austria,Austria,AUT,2028,0.096713105837504,-0.0186948776245116,,,,
Delayed transition,Belgium,Belgium,BEL,2028,0.0572404464085896,-0.1374337673187255,,,,
Delayed transition,Brazil,Brazil,BRA,2028,0.1021450360616048,0.1292084058125814,,,,
Delayed transition,Bulgaria,Bulgaria,BGR,2028,0.0759174823760985,0.0686554511388142,,,,
Delayed transition,Canada,Canada,CAN,2028,-0.2236152589321136,0.2659791310628255,,,,
Delayed transition,Chile,Chile,CHL,2028,0.0717591842015584,0.0489923159281412,,,,
Delayed transition,China,China,CHN,2028,0.3316259483496348,-0.3628515799840291,,,,
Delayed transition,Croatia,Croatia,HRV,2028,0.0754757324854532,0.0726916392644246,,,,
Delayed transition,Czech Republic,Czech Republic,CZE,2028,0.0644159913063049,0.5900951623916626,,,,
Delayed transition,Denmark,Denmark,DNK,2028,0.0519390006860096,-0.0142075618108113,,,,
Delayed transition,Egypt,Egypt,EGY,2028,0.1195837457974751,0.1242619355519612,,,,
Delayed transition,Estonia,Estonia,EST,2028,0.0440254112084706,-0.0007365147272745,,,,
Delayed transition,Finland,Finland,FIN,2028,-0.0860822598139444,0.0633401075998941,,,,
Delayed transition,France,France,FRA,2028,0.1066212852795918,-0.1287113428115844,,,,
Delayed transition,Germany,Germany,DEU,2028,0.0793211261431375,-0.0474767287572224,,,,
Delayed transition,Greece,Greece,GRC,2028,-0.0470999677975971,0.142732302347819,,,,
Delayed transition,Hong Kong,Hong Kong,HKG,2028,0.1053032477696735,0.1189696391423543,,,,
Delayed transition,Hungary,Hungary,HUN,2028,0.0711617668469746,0.6708774964014689,,,,
Delayed transition,India,India,IND,2028,0.0646889209747314,0.1221973101298014,,,,
Delayed transition,Indonesia,Indonesia,IDN,2028,0.0917911330858866,0.1169294118881225,,,,
Delayed transition,Ireland,Ireland,IRL,2028,0.0832211971282958,-0.0697088241577147,,,,
Delayed transition,Italy,Italy,ITA,2028,0.066341996192932,0.0375131766001383,,,,
Delayed transition,Japan,Japan,JPN,2028,-0.0047950049241383,0.0355161825815836,,,,
Delayed transition,Latvia,Latvia,LVA,2028,0.0722707907358805,0.0031108458836873,,,,
Delayed transition,Lithuania,Lithuania,LTU,2028,0.0653673807779947,0.0145453612009683,,,,
Delayed transition,Malaysia,Malaysia,MYS,2028,-0.0643300215403238,0.0666316350301106,,,,
Delayed transition,Mexico,Mexico,MEX,2028,0.0819908579190571,0.1094137628873189,,,,
Delayed transition,Netherlands,Netherlands,NLD,2028,0.0267827610174814,-0.0030059417088826,,,,
Delayed transition,New Zealand,New Zealand,NZL,2028,0.0677559276421864,0.0498944520950317,,,,
Delayed transition,Norway,Norway,NOR,2028,0.0401913623015085,-0.0008786916732787,,,,
Delayed transition,Poland,Poland,POL,2028,0.0768716732660929,0.3937978744506836,,,,
Delayed transition,Portugal,Portugal,PRT,2028,0.0894076824188232,-0.0633574326833088,,,,
Delayed transition,Romania,Romania,ROU,2028,0.0961501002311706,-0.0426574150721231,,,,
Delayed transition,Russia,Russia,RUS,2028,0.0244351128737131,-0.0016108751296996,,,,
Delayed transition,Singapore,Singapore,SGP,2028,0.0712483425935109,0.1222079793612161,,,,
Delayed transition,Slovakia,Slovakia,SVK,2028,0.0322706500689188,0.0525038242340087,,,,
Delayed transition,Slovenia,Slovenia,SVN,2028,0.0941680669784545,0.0618836482365925,,,,
Delayed transition,South Africa,South Africa,ZAF,2028,-0.0211042165756225,0.0729912122090657,,,,
Delayed transition,South Korea,South Korea,KOR,2028,0.075060764948527,0.0752709905306497,,,,
Delayed transition,Spain,Spain,ESP,2028,0.1070716182390848,-0.0695312023162841,,,,
Delayed transition,Sweden,Sweden,SWE,2028,0.0476455688476561,-0.016292651494344,,,,
Delayed transition,Switzerland,Switzerland,CHE,2028,0.0781468252340952,0.0556278824806213,,,,
Delayed transition,Taiwan,Taiwan,TWN,2028,0.0804893374443054,0.0921828945477803,,,,
Delayed transition,Turkey,Turkey,TUR,2028,0.1234074433644612,0.0704702536265054,,,,
Delayed transition,United Kingdom,United Kingdom,GBR,2028,0.0792870124181111,0.0862870613733927,,,,
Delayed transition,United States,United States,USA,2028,0.1095739404360453,-0.0277833143870035,,,,
Delayed transition,Viet Nam,Viet Nam,VNM,2028,0.1164040366808573,0.1257385015487671,,,,
Fragmented World,Argentina,Argentina,ARG,2028,0.0967725118001301,0.0656992594401041,,,,
Fragmented World,Australia,Australia,AUS,2028,0.052785038948059,-0.0317844152450561,,,,
Fragmented World,Austria,Austria,AUT,2028,0.0973858733971913,-0.0190260807673136,,,,
Fragmented World,Belgium,Belgium,BEL,2028,0.0571782886981963,-0.1369736194610595,,,,
Fragmented World,Brazil,Brazil,BRA,2028,0.1017999649047851,0.127708355585734,,,,
Fragmented World,Bulgaria,Bulgaria,BGR,2028,0.0759010215600331,0.0678664445877074,,,,
Fragmented World,Canada,Canada,CAN,2028,-0.2236329913139343,0.2646931409835815,,,,
Fragmented World,Chile,Chile,CHL,2028,0.0718593398729959,0.0483841101328531,,,,
Fragmented World,China,China,CHN,2028,0.3310673534870147,-0.3609417676925659,,,,
Fragmented World,Croatia,Croatia,HRV,2028,0.0754721363385518,0.0717739264170328,,,,
Fragmented World,Czech Republic,Czech Republic,CZE,2028,0.0646150708198547,0.589221715927124,,,,
Fragmented World,Denmark,Denmark,DNK,2028,0.0518111288547515,-0.0142667690912882,,,,
Fragmented World,Egypt,Egypt,EGY,2028,0.1199513872464498,0.1227171421051025,,,,
Fragmented World,Estonia,Estonia,EST,2028,0.044077972571055,-0.0007247527440388,,,,
Fragmented World,Finland,Finland,FIN,2028,-0.0861172080039977,0.062573750813802,,,,
Fragmented World,France,France,FRA,2028,0.1065200765927632,-0.1282796065012613,,,,
Fragmented World,Germany,Germany,DEU,2028,0.0793117880821227,-0.0475861430168151,,,,
Fragmented World,Greece,Greece,GRC,2028,-0.0471262534459431,0.1384578545888265,,,,
Fragmented World,Hong Kong,Hong Kong,HKG,2028,0.1055899262428283,0.1175992488861084,,,,
Fragmented World,Hungary,Hungary,HUN,2028,0.0713168581326802,0.6694951852162679,,,,
Fragmented World,India,India,IND,2028,0.0648410518964131,0.1208262840906778,,,,
Fragmented World,Indonesia,Indonesia,IDN,2028,0.0919772585233052,0.1155583461125691,,,,
Fragmented World,Ireland,Ireland,IRL,2028,0.0815322796503702,-0.0687933365503946,,,,
Fragmented World,Italy,Italy,ITA,2028,0.067004382610321,0.0357995033264159,,,,
Fragmented World,Japan,Japan,JPN,2028,-0.0052466889222462,0.0348408420880635,,,,
Fragmented World,Latvia,Latvia,LVA,2028,0.0721826056639353,0.0030381679534911,,,,
Fragmented World,Lithuania,Lithuania,LTU,2028,0.0653409163157144,0.0143456856409708,,,,
Fragmented World,Malaysia,Malaysia,MYS,2028,-0.0640561779340107,0.0654931267102559,,,,
Fragmented World,Mexico,Mexico,MEX,2028,0.0815911094347635,0.1082319815953572,,,,
Fragmented World,Netherlands,Netherlands,NLD,2028,0.0265506704648335,-0.0026504198710123,,,,
Fragmented World,New Zealand,New Zealand,NZL,2028,0.0678945283095041,0.0493140220642089,,,,
Fragmented World,Norway,Norway,NOR,2028,0.0403099556763966,-0.0009126265843709,,,,
Fragmented World,Poland,Poland,POL,2028,0.0769991079966226,0.3930426836013794,,,,
Fragmented World,Portugal,Portugal,PRT,2028,0.0902344187100728,-0.0658793449401854,,,,
Fragmented World,Romania,Romania,ROU,2028,0.0965048472086588,-0.0427991350491841,,,,
Fragmented World,Russia,Russia,RUS,2028,0.0250958899656931,-0.0016618967056274,,,,
Fragmented World,Singapore,Singapore,SGP,2028,0.0713876088460286,0.1208866536617279,,,,
Fragmented World,Slovakia,Slovakia,SVK,2028,0.0324150323867797,0.0518829027811685,,,,
Fragmented World,Slovenia,Slovenia,SVN,2028,0.0941859086354573,0.0611688296000162,,,,
Fragmented World,South Africa,South Africa,ZAF,2028,-0.0205879608790079,0.0712966918945312,,,,
Fragmented World,South Korea,South Korea,KOR,2028,0.0752086838086445,0.0744277040163675,,,,
Fragmented World,Spain,Spain,ESP,2028,0.1075699925422668,-0.0703471501668294,,,,
Fragmented World,Sweden,Sweden,SWE,2028,0.0476711690425872,-0.0162689685821532,,,,
Fragmented World,Switzerland,Switzerland,CHE,2028,0.0782403747240701,0.0550012588500976,,,,
Fragmented World,Taiwan,Taiwan,TWN,2028,0.0806181530157724,0.0911301573117573,,,,
Fragmented World,Turkey,Turkey,TUR,2028,0.1234680414199829,0.0694375038146972,,,,
Fragmented World,United Kingdom,United Kingdom,GBR,2028,0.0775501529375711,0.0859414339065551,,,,
Fragmented World,United States,United States,USA,2028,0.1081985831260681,-0.0277384916941323,,,,
Fragmented World,Viet Nam,Viet Nam,VNM,2028,0.1165762146313985,0.1242979168891906,,,,
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2028,0.1384191513061523,0.0587573846181233,,,,
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2028,0.2830774982770284,0.0312972466150919,,,,
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2028,0.3010997970898946,0.0115410486857096,,,,
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2028,0.1313200692335764,-0.2391095161437988,,,,
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2028,0.2317906220753987,0.1377033392588297,,,,
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2028,0.0826521714528401,0.058356483777364,,,,
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2028,0.1766741772492726,0.3886537551879883,,,,
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2028,0.1017181078592936,0.0406040350596109,,,,
Nationally Determined Contributions (NDCs),China,China,CHN,2028,0.3336628178755442,-0.38249671459198,,,,
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2028,0.1082516610622406,0.0580188035964965,,,,
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2028,0.1254675785700479,0.6802939971288046,,,,
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2028,0.1376062333583831,-0.0137128829956054,,,,
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2028,0.0876053174336751,0.1269969940185546,,,,
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2028,0.0160245299339294,0.0027822653452555,,,,
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2028,-0.0493485132853189,0.0396934350331623,,,,
Nationally Determined Contributions (NDCs),France,France,FRA,2028,0.1093377073605855,-0.1612976392110188,,,,
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2028,0.1767342686653137,-0.0494220654169717,,,,
